Locus_Tag,Main Role,Subrole,Subsystem,Product,Gene,Locus_Tag,T8A_Low_Light_AX,T8B_Low_Light_AX,T9A_Mid_Light_AX,T9B_Mid_Light_AX,T10A_High_Light_AX,T10B_High_Light_AX,M14A_Low_Light_CC,M14B_Low_Light_CC,M13A_Mid_Light_CC,M13B_Mid_Light_CC,T18A_High_Light_CC,T18B_High_Light_CC,T10A_Low_Oxygen_AX,T10B_Low_Oxygen_AX,T15A_Mid_Oxygen_AX,T15B_Mid_Oxygen_AX,T16A_High_Oxygen_AX,T16B_High_Oxygen_AX,T18A_Low_Oxygen_CC,T18B_Low_Oxygen_CC,T19A_Mid_Oxygen_CC,T19B_Mid_Oxygen_CC,T20A_High_Oxygen_CC,T20B_High_Oxygen_CC
tlr1653,Fatty acid and lipid metabolism,Biosynthesis of unsaturated fatty acids,None,delta-9 acyl-lipid desaturase DesC,desC,tlr1653,9.358749836,9.464610948,9.44312076,9.956627279,8.180301368,7.965192169,9.465184315,10.00749602,8.387836089,8.667232254,8.645195948,8.644447297,8.180301368,7.965192169,8.668883109,8.964713689,8.476893135,8.610167394,8.645195948,8.644447297,8.558939054,8.789459685,8.659782673,8.608790217
tlr1656,Energy metabolism,Photosynthesis,plastoquinol—plastocyanin reductase (cytochrome b6-f complex),2Fe-2S ferredoxin PetF,petF,tlr1656,2.994568156,3.332212691,4.450347307,4.243418368,4.58675973,4.896083601,2.978268573,3.050193165,4.679106015,4.815569665,4.608358616,4.75030175,4.58675973,4.896083601,4.641931496,3.50175473,4.914630021,4.527593441,4.608358616,4.75030175,4.609672008,4.337721162,4.892474424,4.416394829
tlr1657,Carbohydrate metabolism,Inositol phosphate metabolism,myo-inositol degradation,myo-inositol-1(or 4)-monophosphatase SuhB,suhB,tlr1657,6.30733232,6.854556928,6.537229342,6.513751175,6.478243783,6.768216948,5.795791568,5.72661279,6.707729426,7.055291567,6.759377901,6.763972104,6.478243783,6.768216948,7.369548387,6.863500084,6.203443274,6.852845368,6.759377901,6.763972104,6.607792045,6.204438532,6.284744441,6.28709218
tlr1660,Unknown function,Enzymes of unknown specificity,None,ABC1 family kinase-like protein,,tlr1660,7.504090346,7.026394418,8.208779038,8.328712231,8.662081925,8.73819186,7.507646123,7.275329245,8.183977312,8.531645572,8.675436204,8.357022639,8.662081925,8.73819186,8.58985383,8.652620744,9.252424447,8.716362573,8.675436204,8.357022639,8.875789763,8.861848451,9.118754758,8.941692512
tlr1661,Unknown function,General,None,hypothetical protein,,tlr1661,5.222102292,5.199850089,5.914120691,5.684865788,6.111512565,6.183388705,5.360598437,5.411787827,6.129865538,6.123526483,6.307865951,6.602845551,6.111512565,6.183388705,6.058779322,6.416551351,6.310206231,6.485521488,6.307865951,6.602845551,6.368505309,6.384018502,6.351656077,6.421274254
tlr1662,Unknown function,General,None,hypothetical protein,,tlr1662,5.629617859,4.598153563,5.648896962,5.36127254,6.240992036,6.080757147,5.264937249,5.509035755,5.31349505,6.173078467,5.930979306,6.168262747,6.240992036,6.080757147,6.382985889,5.973613112,6.251875086,6.104443622,5.930979306,6.168262747,5.851934376,6.161290103,5.92319777,6.177538435
tlr1666,Unknown function,General,Iron homeostasis?,protein of unknown function DUF3598,,tlr1666,5.914407331,5.807019939,5.005122357,5.491364064,4.713054648,4.584693737,5.57493687,5.805152059,4.957774341,4.877348378,4.811822914,5.223249867,4.713054648,4.584693737,5.127430074,4.985439192,5.355081368,5.125470254,4.811822914,5.223249867,5.2406211,5.063842394,5.215926619,5.49371411
tlr1669,Unknown function,General,None,uncharacterized protein,,tlr1669,4.724580141,5.517781473,4.289824496,5.001482712,4.118821339,3.692465816,5.57493687,5.360557117,4.407520792,3.185675432,3.386455024,4.028568543,4.118821339,3.692465816,4.160870603,4.919034104,5.809122733,4.952984559,3.386455024,4.028568543,4.795860549,4.255786432,4.551133856,4.657248166
tlr1674,Unknown function,General,None,hypothetical protein,,tlr1674,6.512907255,5.747608725,6.137854586,6.451468581,5.535704729,6.002680268,6.016636346,6.560168874,6.107464853,6.045837068,6.144188126,5.710270789,5.535704729,6.002680268,5.550565987,4.849341263,6.409585521,5.012850221,6.144188126,5.710270789,6.21606852,6.023474639,5.952269656,6.045131064
tlr1675,Unknown function,General,None,protein of unknown function DUF1049,,tlr1675,7.694223308,7.677065089,8.303974068,8.362908671,7.730105537,7.818316642,7.102929501,7.295807256,8.205183449,8.203113005,7.987376978,7.796458472,7.730105537,7.818316642,7.234305246,7.46795381,7.930205187,6.769422294,7.987376978,7.796458472,7.533293128,7.709833985,7.551945393,7.472412149
tlr1676,Intracellular trafficking_ assembly_ and processing,Peptidases,None,peptide deformylase Def,def,tlr1676,8.169182129,7.731560001,8.329339059,8.189557794,7.950825981,8.109672644,7.411076922,7.775637286,8.311671652,8.249951655,8.503085289,8.36708467,7.950825981,8.109672644,8.192802052,8.405353906,8.387766688,8.495528412,8.503085289,8.36708467,8.494233592,8.487810132,8.555020562,8.463648777
tlr1678,Amino acid metabolism,Glycine_ serine and threonine metabolism,glycine cleavage system GcvHLPT,glycine cleavage system protein GcvH,gcvH,tlr1678,6.257363814,6.022727223,6.465738599,6.703809456,6.281682688,6.238902636,5.743690764,6.050408149,6.517189244,6.418724853,6.532477096,6.532980871,6.281682688,6.238902636,6.497791514,6.77341567,6.570900884,6.464445286,6.532477096,6.532980871,6.769786034,6.640998105,6.351656077,6.494129789
tlr1679,Transport and binding proteins,Amino acids_ peptides and amines,branched-chain amino acid uptake system LivFGHKM,ABC-type branched-chain amino acid uptake system permease component LivH,livH,tlr1679,5.881754689,5.918925993,5.742870156,5.918152115,5.838750991,5.832491281,5.878624276,5.915433969,5.807217845,5.991605206,5.53653026,5.944052167,5.838750991,5.832491281,6.161954843,6.067741409,6.153321771,5.899574301,5.53653026,5.944052167,6.247876661,5.730251579,5.768276339,6.058934955
tlr1682,Unknown function,Enzymes of unknown specificity,None,N-acetyltransferase GNAT family Ycf52,ycf52,tlr1682,4.932240163,4.454294321,4.524084239,4.597498722,4.519029032,4.540383176,4.577617292,4.710051641,5.190321294,4.457536399,4.280202687,4.130422382,4.519029032,4.540383176,3.887436229,4.69862249,4.610291937,4.350921553,4.280202687,4.130422382,4.506317821,4.415017905,4.626410647,4.984371149
tlr1683,Nucleic acid metabolism,Purine metabolism,purine (inosine-5'-phosphate) biosynthesis from ribose-5-phosphate,phosphoribosylformylglycinamidine synthase PurL,purL,tlr1683,7.36965058,7.308415042,7.905700757,7.563097607,7.726431506,7.965192169,7.573575302,7.680228494,7.959024553,7.514573943,8.198463514,7.84046117,7.726431506,7.965192169,8.011704173,7.951200087,7.919021208,7.868681022,8.198463514,7.84046117,7.691764885,7.96278402,7.975627218,7.923812811
tlr1684,Nucleic acid metabolism,Purine metabolism,purine (inosine-5'-phosphate) biosynthesis from ribose-5-phosphate,amidophosphoribosyltransferase PurF,purF,tlr1684,8.967110172,8.901199363,8.181181479,8.227173001,7.591561087,7.527023682,8.997622917,9.294469399,7.55870013,7.415305511,7.410732061,7.499856348,7.591561087,7.527023682,7.643090614,7.917971391,7.375485412,7.662312209,7.410732061,7.499856348,7.748360223,7.56036595,7.842597566,7.777398333
tlr1685,Intracellular trafficking_ assembly_ and processing,Peptidases,None,prolyl oligopeptidase family protein,,tlr1685,8.370309442,8.403338655,6.931337622,7.270523004,7.17802958,7.125266351,8.629304637,8.821192451,7.297448887,7.330655282,7.024143019,7.184090056,7.17802958,7.125266351,7.316963855,7.444805531,6.894159889,7.247418922,7.024143019,7.184090056,6.875265154,7.094796039,7.019552342,6.936287193
tlr1686,Prosthetic groups_ cofactors_ and carriers,Riboflavin metabolism,riboflavin_ FAD and FMN from GTP and ribulose-5-P,riboflavin synthase RibE,ribE,tlr1686,6.491463731,7.013879851,5.831052464,5.610578926,5.838750991,5.091331682,6.966075088,7.509585235,5.31349505,5.614441936,5.458747732,5.391543402,5.838750991,5.091331682,5.423000233,5.605957226,5.600062173,5.835231385,5.458747732,5.391543402,5.675717079,5.506573358,5.518661107,5.513957355
tlr1689,Cell structure_ growth_ and death,Cell division,None,chromosome partitioning ATPase Soj,soj,tlr1689,4.932240163,6.14273703,5.831052464,5.267435247,5.58546151,5.758322649,5.594701457,5.072403964,5.779110629,5.684611425,5.196128132,5.645333091,5.58546151,5.758322649,6.513469211,5.872872095,6.047504818,6.283698043,5.196128132,5.645333091,5.578739822,5.282269369,5.063429719,6.202615709
tlr1690,Transport and binding proteins,Anions,sulfate uptake system CysAPUW,sulfate/thiosulfate ABC uptake system ATPase component CysA,cysA,tlr1690,6.124267378,6.14273703,7.695474921,7.764164066,6.651147984,7.049777543,5.829501419,4.828887717,7.096400521,7.286389963,7.189015873,7.472149018,6.651147984,7.049777543,7.031645863,7.147863041,6.298727833,6.485521488,7.189015873,7.472149018,7.135136796,7.183596146,6.476806203,6.770313736
tlr1691,Unknown function,Enzymes of unknown specificity,None,putative phosphatase,,tlr1691,3.254962129,4.789372428,4.372436599,4.431829759,3.971296959,3.774783637,4.494527524,4.028986537,3.300392954,4.536906457,4.369876534,4.549084346,3.971296959,3.774783637,4.316379772,4.69862249,4.060095022,4.527593441,4.369876534,4.549084346,3.990981031,4.623860543,4.765755516,3.819699846
tlr1697,Regulatory functions,DNA interactions,None,sugar fermentation stimulation protein SfsA,sfsA,tlr1697,4.068438254,4.293628599,4.289824496,3.899848066,4.986436433,5.091331682,4.494527524,4.21897851,4.068460796,3.56206471,4.533347651,4.619439081,4.986436433,5.091331682,4.455951203,4.436716528,5.058972641,4.350921553,4.533347651,4.619439081,4.139369361,4.55768759,3.572702951,4.177369533
tlr1700,Unknown function,General,None,protein of unknown function DUF2605,,tlr1700,7.404454058,7.245591328,6.160690993,6.721504832,5.783059208,6.09587556,6.432606258,7.028480041,6.447624602,6.779911304,6.434704465,6.279191202,5.783059208,6.09587556,6.528977924,6.508824673,7.093116203,7.41042621,6.434704465,6.279191202,7.100760855,6.898872447,7.7130771,7.637550636
tlr1707,Nucleic acid metabolism,DNA replication_ recombination_ and repair,Stress response,DNA repair protein RadC,radC,tlr1707,3.802368437,5.107862477,4.00658444,4.243418368,4.619423984,4.182350917,4.765904581,4.580152028,3.741951499,4.611970812,4.45403635,4.130422382,4.619423984,4.182350917,4.075828917,2.660635124,4.11548637,3.908743648,4.45403635,4.130422382,4.609672008,4.415017905,4.096769945,4.177369533
tlr1709,Unknown function,General,None,hypothetical protein,,tlr1709,5.629617859,5.286235859,4.107787433,4.597498722,3.302595956,3.027864058,5.264937249,5.38640278,3.741951499,3.971844755,2.595728008,3.346338696,3.302595956,3.027864058,3.667052041,3.50175473,3.811904622,3.61548485,2.595728008,3.346338696,2.73487305,3.975081959,4.297012115,3.59548386
tlr1710,Amino acid metabolism,Arginine and proline metabolism,proline biosynthesis from glutamate,glutamate-5-semialdehyde dehydrogenase ProA,proA,tlr1710,5.848340888,5.406706972,3.777337174,5.001482712,5.011066105,4.896083601,5.633429028,5.72661279,3.741951499,5.151159055,4.45403635,4.225083686,5.011066105,4.896083601,4.805957957,4.69862249,4.97415056,3.908743648,4.45403635,4.225083686,4.705867896,4.55768759,4.626410647,4.416394829
tlr1718,Unknown function,General,None,membrane protein related to metalloendopeptidase,,tlr1718,5.273583462,5.059526869,3.896992405,4.673456734,3.862907038,4.34737998,5.135524163,5.307413936,6.29750761,6.289960497,4.67952678,4.926173309,3.862907038,4.34737998,4.387940826,4.229576809,4.683877447,4.527593441,4.67952678,4.926173309,4.272970272,4.805383839,4.765755516,5.225296834
tlr1722,Prosthetic groups_ cofactors_ and carriers,Porphyrin and chlorophyll metabolism,chlorophyllide a biosynthesis from protoporphyrin IX,low oxygen-dependent Mg protoporphyrin IX monomethyl ester oxidative cyclase AcsF2,acsF2,tlr1722,9.13878755,8.455141965,8.472819773,8.466140034,8.537645303,8.71639898,7.517987383,7.50372975,8.524857141,8.502928929,8.168399861,8.127676626,8.537645303,8.71639898,3.667052041,3.843165394,3.207440174,3.229986142,8.168399861,8.127676626,3.631572908,2.87258916,3.572702951,3.321206681
tlr1725,Unknown function,General,None,protein of unknown function UPF0227,,tlr1725,3.466095597,3.332212691,2.56401692,3.430902459,3.108415431,3.294096296,3.23577855,3.53868824,1.739332835,3.388910638,3.183474198,2.57336173,3.108415431,3.294096296,2.51402662,3.021853075,2.798845652,3.229986142,3.183474198,2.57336173,3.121832,2.550692665,3.194488065,3.67472814
tlr1727,Prosthetic groups_ cofactors_ and carriers,Riboflavin metabolism,riboflavin biosynthesis from GTP,bifunctional 3_4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II RibB-RibA,ribA-ribB,tlr1727,7.927438116,7.731560001,6.747725581,7.036213913,6.777341389,6.720312873,7.348711138,7.355551522,7.050248664,7.094335704,7.089806704,6.808992279,6.777341389,6.720312873,7.042485119,7.162128921,6.672166795,7.020958719,7.089806704,6.808992279,6.915384893,6.70242637,7.423243409,7.244287127
tlr1732,Translation,tRNA and rRNA base modification,queuosine (Q-tRNA) biosynthesis from preQ0,7-cyano-7-deazaguanine synthase QueC,queC,tlr1732,5.371269994,5.059526869,4.289824496,4.138413845,4.118821339,3.509597312,5.135524163,4.866361941,4.407520792,4.37331158,3.559406397,3.664738738,4.118821339,3.509597312,4.075828917,3.843165394,4.2198471,4.147964759,3.559406397,3.664738738,4.272970272,4.415017905,3.398739558,4.325751467
tlr1733,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,chaperone system: DnaK-DnaJ-GrpE,molecular chaperone DnaK,hscA,tlr1733,11.85597558,11.07475455,11.57151672,11.6675553,11.01097172,11.21691507,9.990072629,10.13603821,11.22922206,11.2155454,11.36983017,11.33955847,11.01097172,11.21691507,11.29139564,11.35426369,11.27386727,11.31343323,11.36983017,11.33955847,11.32587094,11.34004528,11.37556396,11.35015033
tlr1735,Transport and binding proteins,Cations and iron carrying compounds,None,CAC2 family Ca2::H+ antiporter,,tlr1735,3.802368437,4.376315686,4.107787433,3.762021974,3.918224124,3.774783637,4.31161308,4.436818994,4.068460796,3.388910638,3.710948459,3.515950242,3.918224124,3.774783637,3.984992185,4.229576809,3.74167229,3.438296833,3.710948459,3.515950242,3.823766706,3.471634473,3.194488065,4.371822942
tlr1736,Transport and binding proteins,Unknown substrate,None,small-conductance mechanosensitive channel,kefA,tlr1736,6.57538463,6.376021627,6.777542528,6.963745381,6.748628426,6.544372741,6.087936298,6.64780493,6.517189244,6.779911304,6.454797812,6.79414139,6.748628426,6.544372741,6.882770254,6.552832988,6.766775074,6.60587986,6.454797812,6.79414139,6.812909065,6.817938872,6.860335753,6.592198457
tlr1739,Transport and binding proteins,Cations and iron carrying compounds,ferrous iron uptake system FeoAB,ferrous iron uptake system accessory component FeoA,feoA,tlr1739,4.480553438,4.293628599,1.739332835,1.739332835,1.739332835,2.665084539,3.344961128,4.095357454,3.106446558,1.739332835,2.933900283,1.739332835,1.739332835,2.665084539,2.822504783,1.739332835,2.610688898,2.624795792,2.933900283,1.739332835,1.739332835,2.87258916,1.739332835,2.803297787
tlr1740,Transport and binding proteins,Cations and iron carrying compounds,ferrous iron uptake system FeoAB,ferrous iron uptake system permease component FeoB,feoB,tlr1740,5.881754689,5.444701207,5.58263228,5.755484742,5.535704729,5.700060824,5.080259503,5.485338261,5.750440689,5.93524266,5.096565409,5.391543402,5.535704729,5.700060824,5.423000233,5.427589942,5.058972641,4.89046301,5.096565409,5.391543402,5.302847158,4.966071247,5.215926619,5.533917516
tlr1741,Prosthetic groups_ cofactors_ and carriers,Porphyrin and chlorophyll metabolism,ferritin biosynthesis,ferritin FtnA,ftnA,tlr1741,5.371269994,5.199850089,4.785162832,4.745488909,4.483878385,4.627633235,4.730225151,5.104000513,5.055426973,5.38052633,5.096565409,4.686404468,4.483878385,4.627633235,4.316379772,3.684006715,4.944704523,4.527593441,5.096565409,4.686404468,4.88042155,4.861012062,5.008714005,4.619901024
tlr1743,Transport and binding proteins,Unknown substrate,RND-type exporter Rnd4,RND-type transport system membrane fusion component,,tlr1743,6.379172209,6.188066809,6.465738599,6.533926973,6.770216644,6.877075387,6.454331794,6.679340055,6.794307533,6.795795291,6.588102728,6.86691024,6.770216644,6.877075387,6.894784666,6.73574247,6.871117677,6.836542866,6.588102728,6.86691024,6.992420273,7.150933969,7.3157805,7.051035786
tlr1744,Unknown function,Enzymes of unknown specificity,None,glyoxalase family protein,,tlr1744,4.480553438,4.205591806,4.450347307,4.138413845,4.022314355,3.027864058,4.359679691,4.332239271,3.968404394,3.971844755,4.080820713,3.664738738,4.022314355,3.027864058,3.781976445,3.684006715,4.316729181,4.350921553,4.080820713,3.664738738,3.631572908,4.075340391,4.551133856,4.542053224
tlr1745,Intracellular trafficking_ assembly_ and processing,Peptidases,None,cytosol aminopeptidase PepA,pepA,tlr1745,6.331679968,6.752770275,7.815229241,7.847044004,8.29138609,8.04119037,6.927790613,6.76020528,7.714735492,7.373601669,7.959556929,8.139465765,8.29138609,8.04119037,7.848434119,8.061818088,8.006154801,7.698823759,7.959556929,8.139465765,7.97395335,7.98147386,7.754815703,7.769044162
tlr1746,Translation,tRNA and rRNA base modification,16S rRNA modification,16S rRNA (uracil1498-N3)-methyltransferase RsmE,rsmE,tlr1746,5.5485884,5.587301743,6.501927957,6.270852401,6.988505246,6.805424883,6.031182497,5.577855641,6.534067283,6.592540383,6.285594124,6.321271331,6.988505246,6.805424883,6.559502734,6.552832988,6.332891691,6.259419215,6.285594124,6.321271331,6.425225285,6.56033219,6.165799702,6.657075353
tlr1747,Translation,Ribosomal proteins: synthesis and modification,ribosome small subunit,SSU ribosomal protein S12 RpsL,rpsL,tlr1747,6.711411058,6.854556928,8.676290591,8.750727461,8.286404718,8.47530509,7.607865191,7.491946948,8.49503483,8.428531906,8.478793724,8.660899124,8.286404718,8.47530509,8.909772578,8.893858273,8.346624777,8.734058867,8.478793724,8.660899124,8.656785226,8.517992897,8.319473617,8.405557519
tlr1748,Translation,Ribosomal proteins: synthesis and modification,ribosome small subunit,SSU ribosomal protein S7 RpsG,rpsG,tlr1748,5.946332924,6.643237365,8.945956759,8.897919722,8.902417016,9.042555881,7.622314841,7.594678152,8.967919049,8.569066206,9.246834158,9.043075962,8.902417016,9.042555881,9.144062539,9.118866395,8.743081829,8.95386841,9.246834158,9.043075962,9.025245632,9.125376512,8.736772377,8.807431298
tlr1749,Translation,Translation factors,translation elongation,translation elongation factor G FusA,fusA,tlr1749,10.51953841,10.21855908,12.13093347,12.22737505,12.05970539,12.18457075,10.34609384,10.71815114,11.88975493,11.88070487,12.40489592,12.20411864,12.05970539,12.18457075,11.91375356,11.97834402,11.99366935,11.97081277,12.40489592,12.20411864,12.20875189,12.22839209,12.13668959,12.01404079
tlr1750,Translation,Translation factors,translation elongation,translation elongation factor Tu TufA,tufA,tlr1750,10.79880147,10.44737574,12.27820683,12.22195166,11.87463443,12.12286711,9.703485641,10.19534718,11.94357812,12.00749502,12.4468219,12.30241866,11.87463443,12.12286711,12.12754692,12.05770464,11.99500115,12.01987564,12.4468219,12.30241866,12.23373827,12.20936216,12.08282471,11.90820472
tlr1751,Translation,Ribosomal proteins: synthesis and modification,ribosome small subunit,SSU ribosomal protein S10 RpsJ,rpsJ,tlr1751,6.595621861,6.41465071,6.160690993,5.315127504,7.036790956,7.110481651,5.289462483,5.461240507,6.014194385,5.93524266,6.624026862,6.478262194,7.036790956,7.110481651,6.015339363,6.440180478,6.570900884,5.697167201,6.624026862,6.478262194,5.809870935,6.287032627,6.115320211,6.177538435
tlr1752,Intracellular trafficking_ assembly_ and processing,Peptidases,None,glycyl aminopeptidase M61 family,,tlr1752,8.749833481,8.795561226,7.771478492,7.963064167,7.685386987,7.762687114,8.643539079,8.816477627,7.59128734,7.589343576,7.500364832,7.655770483,7.685386987,7.762687114,8.277775192,8.213300348,7.639027239,8.295523579,7.500364832,7.655770483,7.398314289,7.601226209,7.754815703,7.893391009
tlr1753,Nucleic acid metabolism,DNA replication_ recombination_ and repair,nucleotide excision repair,UvrABC system excinuclease subunit UvrC,uvrC,tlr1753,4.995162745,5.891757852,5.150156014,5.755484742,6.301604033,6.225223928,6.728371906,6.873577732,6.038086302,5.783806743,5.680435858,5.30988428,6.301604033,6.225223928,5.827093201,5.329276363,5.759650307,6.184020175,5.680435858,5.30988428,5.851934376,5.669833042,6.307396119,5.988548226
tlr1754,Energy metabolism,Oxidative phosphorylation,TCA cycle second carbon oxidation,succinate dehydrogenase iron-sulfur subunit SdhB,sdhB,tlr1754,7.084968274,7.481959208,6.067082155,6.091743707,6.100176711,6.09587556,7.325346603,7.233479165,6.766022643,6.289960497,6.014687524,6.235841893,6.100176711,6.09587556,6.782866889,6.552832988,6.227863213,7.006461012,6.014687524,6.235841893,6.183540275,6.204438532,6.238341188,6.410558424
tlr1756,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,multiple sugar uptake system,ABC-type multiple sugar uptake system ATPase component,,tlr1756,4.79726977,5.286235859,4.372436599,4.024491095,4.410768726,4.447261747,5.725893809,5.555282183,4.679106015,4.457536399,4.184194241,4.130422382,4.410768726,4.447261747,4.455951203,4.229576809,4.00229876,3.438296833,4.184194241,4.130422382,4.609672008,4.747457029,4.471529957,4.862510815
tlr1757,Terpenoids and polyketides metabolism,Terpenoid backbone biosynthesis,carotenoid biosynthesis,solanesyl diphosphate synthase SdsA,sdsA,tlr1757,4.79726977,4.789372428,4.524084239,4.673456734,5.569067747,5.121402721,5.289462483,5.621960023,5.146768195,4.936526235,4.98946546,4.474963747,5.569067747,5.121402721,5.042803915,5.56341067,5.991519864,5.767862694,4.98946546,4.474963747,5.362464309,5.198889973,5.980763981,5.770828527
tlr1758,Cell structure_ growth_ and death,Cell division,None,septum formation and cell wall maintenance protein ConR,conR,tlr1758,6.673840052,6.73762372,7.070285405,7.396966356,7.31156704,7.386851305,7.388709391,7.315998405,7.482568924,7.217333747,7.480922485,7.345520681,7.31156704,7.386851305,7.105862179,6.898013232,7.267905122,7.171489801,7.480922485,7.345520681,7.644832797,7.393591294,7.270447021,7.137976521
tlr1760,Unknown function,General,FtsH modulation,prohibitin family protein,,tlr1760,5.50628203,5.481709226,5.005122357,5.001482712,4.828868504,5.366710883,4.83464713,4.828887717,4.549960586,4.877348378,4.747238416,5.130983426,4.828868504,5.366710883,4.85662398,4.69862249,5.355081368,5.012850221,4.747238416,5.130983426,5.527666031,5.730251579,5.063429719,5.096537207
tlr1761,Amino acid metabolism,Lysine biosynthesis,lysine biosynthesis via diaminopimelate (DAP) utilizing ammonia and NADPH,diaminopimelate decarboxylase LysA,lysA,tlr1761,6.425146016,6.593617213,7.292988518,7.209164833,7.65478508,7.613431022,7.116607139,6.827418825,7.355522849,7.514573943,7.593828061,7.217855082,7.65478508,7.613431022,7.444994641,7.567753891,7.336778417,7.209954331,7.593828061,7.217855082,7.558836083,7.501143467,7.412850527,7.354504878
tlr1762,Unknown function,General,None,protein with nucleotide-binding domain of DisA bacterial checkpoint controller,,tlr1762,5.222102292,5.154602313,5.322994028,5.315127504,5.256984691,5.150848575,4.962795341,5.252207775,4.330355719,4.936526235,4.811822914,4.926173309,5.256984691,5.150848575,4.641931496,4.112805384,4.753774367,5.584107769,4.811822914,4.926173309,4.705867896,4.488195527,4.297012115,4.924758742
tlr1763,Terpenoids and polyketides metabolism,Terpenoid backbone biosynthesis,biosynthesis of undecaprenyl phosphate (Und-P),undecaprenyl diphosphate synthase UppS,uppS,tlr1763,5.417709373,6.165580718,5.363108547,5.571935802,5.956667421,5.639325561,5.707872767,4.938440759,5.750440689,5.502271619,5.872330057,5.577305392,5.956667421,5.639325561,6.365810608,6.156075682,5.600062173,6.376909581,5.872330057,5.577305392,5.474697071,5.198889973,5.396704357,5.666335668
tlr1764,Nucleic acid metabolism,Pyrimidine metabolism,Pyrimidine conversions,uracil phosphoribosyltransferase Upp,upp,tlr1764,4.647900574,5.367671837,6.351364294,5.85528326,6.030215091,6.429847749,4.693611028,5.252207775,6.216130073,6.123526483,7.063899201,6.733157182,6.030215091,6.429847749,6.528977924,6.463427716,6.310206231,6.020196906,7.063899201,6.733157182,6.479793146,6.402654691,6.373285411,6.202615709
tlr1765,Amino acid metabolism,Glycine_ serine and threonine metabolism,threonine biosynthesis from homoserine,homoserine kinase ThrB1,thrB1,tlr1765,5.055399388,5.517781473,6.762711229,6.341268526,6.478243783,6.476757292,5.471789882,4.902862804,6.534067283,6.289960497,6.659076194,6.922588984,6.478243783,6.476757292,6.559502734,6.392527536,6.430767253,6.662483561,6.659076194,6.922588984,6.183540275,6.204438532,6.591935106,6.214992093
tlr1766,Intracellular trafficking_ assembly_ and processing,Enzyme assembly,rubisco biosynthesis,rubisco accumulation factor Raf1,raf1,tlr1766,6.282565189,6.98851981,6.79222263,6.871678498,7.018872915,7.132602205,6.059839859,6.158920204,7.085000398,7.341512427,7.336948375,7.206687738,7.018872915,7.132602205,7.234305246,7.012685838,6.663249602,7.0495237,7.336948375,7.206687738,6.506320027,6.963008046,6.646220388,6.727807884
tlr1769,Transport and binding proteins,General,None,ABC-type septal ring translocating system ATPase component FtsE,ftsE,tlr1769,4.995162745,5.517781473,5.281715579,5.218086754,5.879143764,5.758322649,6.318764954,6.128744358,5.190321294,5.337517887,5.289160246,5.391543402,5.879143764,5.758322649,5.610314384,5.048858942,5.441502148,6.331059068,5.289160246,5.391543402,5.035674346,5.155288682,5.980763981,5.592176748
tlr1770,Unknown function,General,None,protein of unknown function DUF427,,tlr1770,3.802368437,4.205591806,4.107787433,3.899848066,4.208840368,3.994244309,4.693611028,4.486267824,3.968404394,3.388910638,3.559406397,3.797731799,4.208840368,3.994244309,4.455951203,3.50175473,4.16867758,4.033737998,3.559406397,3.797731799,3.990981031,3.74813723,3.725077481,4.010590576
tlr1773,Glycan biosynthesis and metabolism,Polysacharide and lipopolysaccharide metabolism,LPS inner core biosynthesis_ ketodeoxyoctonate and heptose type,ADP-heptose synthase RfaEa,rfaEa,tlr1773,5.113174204,5.243699578,5.85928019,5.405968824,5.892358962,6.183388705,4.800697178,4.902862804,6.014194385,6.123526483,6.144188126,6.421379735,5.892358962,6.183388705,6.141904249,6.292205531,6.033711995,5.835231385,6.144188126,6.421379735,6.116187047,6.139219926,5.215926619,5.836480604
tlr1782,Unknown function,Enzymes of unknown specificity,None,transglutaminase-like protein,,tlr1782,4.480553438,4.528093103,3.645333153,3.607491666,3.744630851,3.604400202,3.444746345,4.095357454,4.330355719,3.71377358,3.386455024,2.57336173,3.744630851,3.604400202,3.781976445,3.021853075,3.588325671,3.61548485,3.386455024,2.57336173,1.739332835,3.305479553,2.943234246,4.068529365
tlr1785,Nucleic acid metabolism,DNA replication_ recombination_ and repair,Base excision repair,exodeoxyribonuclease III XthA,xthA,tlr1785,4.290051355,3.780604553,4.107787433,4.243418368,4.293235401,3.994244309,3.980635214,4.028986537,3.741951499,3.56206471,3.559406397,4.130422382,4.293235401,3.994244309,4.240854517,3.843165394,3.811904622,3.61548485,3.559406397,4.130422382,3.823766706,3.866562224,3.984188064,3.819699846
tlr1788,Defense and invasion systems,Detoxification and inactivation,peroxide detoxification,Prx-like1 family peroxiredoxin,,tlr1788,6.491463731,6.165580718,6.957618077,6.703809456,6.486965913,6.823674449,5.652406363,5.664744266,6.411538716,6.628472095,6.676285953,7.027878642,6.486965913,6.823674449,6.618676083,6.716529674,6.924320434,6.283698043,6.676285953,7.027878642,6.679460873,6.924870333,6.436287489,6.410558424
