baseMean,log2FoldChange (positive means more highly expressed in mitomycin C treatment),lfcSE,stat,pvalue,padj,gene
481.9023929,-0.361429134,0.123182259,-2.934100557,0.003345158,0.004437809,MIT0604_00299
2556.030552,-1.413933517,0.092432698,-15.29689761,8.02E-53,4.34E-52,MIT0604_00300
2853.433099,0.296384111,0.162047486,1.828995427,0.067400293,0.079612464,MIT0604_00301
6397.864959,-0.613333735,0.149350763,-4.106666222,4.01E-05,5.96E-05,MIT0604_00302
285.8552896,-0.187293246,0.392533846,-0.4771391,0.633263074,0.658683695,MIT0604_00304
467.6221567,-0.165891205,0.258770832,-0.641073816,0.521474725,0.551187009,MIT0604_00305
628.1704388,0.32637524,0.106000044,3.079010418,0.002076894,0.00280066,MIT0604_00306
172.6434511,0.498856768,0.188405775,2.647778537,0.008102258,0.010424464,MIT0604_00307
269355.1723,-1.289051261,0.130731727,-9.86027869,6.19E-23,1.74E-22,MIT0604_00308
3746.588122,-2.083854955,0.126768787,-16.43823381,1.02E-60,6.19E-60,MIT0604_00309
6556.254448,-1.429965698,0.168439857,-8.489473452,2.08E-17,5.02E-17,MIT0604_00310
3969.518322,2.148680314,0.100640726,21.35000807,3.90E-101,4.16E-100,MIT0604_00311
463.6579788,0.880475314,0.109886667,8.012576381,1.12E-15,2.49E-15,MIT0604_00312
11262.94887,-1.894191324,0.127806279,-14.82080023,1.07E-49,5.37E-49,MIT0604_00313
1140.425296,0.84597151,0.100613562,8.408126073,4.17E-17,9.94E-17,MIT0604_00314
414.5034465,-0.721660694,0.176798133,-4.081834364,4.47E-05,6.61E-05,MIT0604_00315
572.4246913,1.24535796,0.139732522,8.91244173,4.99E-19,1.27E-18,MIT0604_00316
1965.345764,-3.840430598,0.123544138,-31.08549438,3.78E-212,1.29E-210,MIT0604_00317
1754.288707,-0.507927351,0.119595409,-4.247047233,2.17E-05,3.27E-05,MIT0604_00318
718.1259689,0.87766154,0.112519876,7.800057839,6.19E-15,1.35E-14,MIT0604_00319
595.0166296,-0.085579283,0.119540595,-0.715901429,0.474052216,0.506199732,MIT0604_00321
337.9503038,1.481881742,0.175067965,8.464608234,2.57E-17,6.18E-17,MIT0604_00322
258.9797216,1.474670431,0.180936736,8.150199137,3.63E-16,8.35E-16,MIT0604_00323
487.4456694,0.36607156,0.115334395,3.174001666,0.001503528,0.002051815,MIT0604_00324
407.2690191,0.740060009,0.130575155,5.667693872,1.45E-08,2.54E-08,MIT0604_00325
1918.067164,-0.137973415,0.231253085,-0.596633836,0.550751876,0.579932659,MIT0604_00326
2083.135705,-3.058439116,0.099083254,-30.86736648,3.28E-209,1.06E-207,MIT0604_00327
3970.626887,-3.029046819,0.121639358,-24.90186452,7.10E-137,1.11E-135,MIT0604_00328
120.3639519,-0.898530163,0.19413259,-4.62843546,3.68E-06,5.77E-06,MIT0604_00329
720.9225208,-0.897057316,0.152372727,-5.887256437,3.93E-09,7.05E-09,MIT0604_00330
302.2851887,1.048280081,0.132065,7.937607073,2.06E-15,4.55E-15,MIT0604_00331
141.9731253,0.960328138,0.222507166,4.315942526,1.59E-05,2.42E-05,MIT0604_00332
222.8812926,1.460220831,0.180646877,8.083288543,6.30E-16,1.43E-15,MIT0604_00333
1541.340186,-1.489751134,0.12231372,-12.17975494,3.98E-34,1.43E-33,MIT0604_00334
1772.559562,-2.045359363,0.098190278,-20.83056906,2.29E-96,2.27E-95,MIT0604_00335
876.3096241,-0.750511245,0.147079118,-5.102772269,3.35E-07,5.49E-07,MIT0604_00336
2050.16883,1.527252954,0.07785517,19.61659009,1.12E-85,9.48E-85,MIT0604_00337
1627.923035,-1.530024865,0.152132254,-10.05720236,8.54E-24,2.45E-23,MIT0604_00338
4027.761571,-1.433232223,0.197286579,-7.264722374,3.74E-13,7.69E-13,MIT0604_00339
1401.02722,-1.308426974,0.161525861,-8.100417902,5.48E-16,1.24E-15,MIT0604_00340
569.7971214,-1.716219709,0.182413826,-9.408386133,5.04E-21,1.35E-20,MIT0604_00341
2739.370884,-1.44786347,0.109648252,-13.20461975,8.25E-40,3.39E-39,MIT0604_00342
20661.65646,-4.96458053,0.193947314,-25.59757299,1.62E-144,2.79E-143,MIT0604_00343
15082.73881,-4.778833176,0.173061106,-27.61355966,7.65E-168,1.78E-166,MIT0604_00344
17780.57502,-4.498147783,0.144801501,-31.06423445,7.33E-212,2.46E-210,MIT0604_00345
692.013378,-0.50579785,0.159668715,-3.167795584,0.001535995,0.00209333,MIT0604_00346
469.5734401,-0.510120575,0.107312995,-4.753576902,2.00E-06,3.18E-06,MIT0604_00347
503.3192013,3.14424629,0.131497182,23.91113066,2.35E-126,3.24E-125,MIT0604_00348
1984.016081,2.224964603,0.103236633,21.55208415,5.06E-103,5.51E-102,MIT0604_00349
139.6389641,0.291774079,0.354933741,0.822052245,0.411047163,0.443549574,MIT0604_00350
1440.202407,-4.916749643,0.238234353,-20.63828988,1.24E-94,1.20E-93,MIT0604_00351
2404.87915,-2.462671118,0.094604734,-26.03116156,2.20E-149,4.13E-148,MIT0604_00352
1729.397015,-2.969771411,0.129503058,-22.93205625,2.23E-116,2.71E-115,MIT0604_00353
929.6472996,0.796746826,0.155279283,5.131056836,2.88E-07,4.76E-07,MIT0604_00354
479.6652181,0.829369307,0.156133778,5.311914667,1.08E-07,1.83E-07,MIT0604_00355
916.4344733,0.510439123,0.130669725,3.906330422,9.37E-05,1.37E-04,MIT0604_00357
3178.909117,-0.619915411,0.09292665,-6.67101859,2.54E-11,4.88E-11,MIT0604_00358
10066.72845,-0.81914075,0.110331265,-7.424375609,1.13E-13,2.37E-13,MIT0604_00359
1710.312728,-2.57997353,0.099314974,-25.97768927,8.85E-149,1.65E-147,MIT0604_00360
10328.14253,-3.451545163,0.135139105,-25.54068384,6.97E-144,1.18E-142,MIT0604_00361
76158.62414,-2.578355676,0.136629647,-18.87112887,1.97E-79,1.53E-78,MIT0604_00362
724.3216381,-3.380134813,0.195363331,-17.3017874,4.56E-67,3.06E-66,MIT0604_00363
2581.636492,-4.906539076,0.126946708,-38.65038437,0,0,MIT0604_00364
5685.810788,-5.045359388,0.14778641,-34.13953558,1.91E-255,8.51E-254,MIT0604_00365
278.037901,-0.181565415,0.155964953,-1.1641424,0.244366308,0.27274691,MIT0604_00366
38.12522784,0.249837601,0.338358795,0.73838069,0.460283146,0.493040083,MIT0604_00367
1276.478724,-0.866949407,0.158500044,-5.469710813,4.51E-08,7.73E-08,MIT0604_00369
2850.045307,-0.693618203,0.16967549,-4.087910423,4.35E-05,6.45E-05,MIT0604_00370
184.2125803,1.653922459,0.176396519,9.376162662,6.84E-21,1.82E-20,MIT0604_00371
927.8224794,0.457291474,0.1098386,4.163303925,3.14E-05,4.68E-05,MIT0604_00372
3082.895705,-1.366283176,0.085578155,-15.96532639,2.23E-57,1.28E-56,MIT0604_00373
18577.38407,-3.991631787,0.151885003,-26.28061823,3.19E-152,6.47E-151,MIT0604_00374
13609.85526,-3.0684811,0.119584339,-25.65955648,3.31E-145,5.79E-144,MIT0604_00375
2703.325445,0.118344996,0.135397599,0.87405535,0.382088111,0.413827706,MIT0604_00376
7533.111646,-2.292277921,0.09276949,-24.7093944,8.48E-135,1.30E-133,MIT0604_00382
6287.849367,-2.960410088,0.14203112,-20.84339043,1.75E-96,1.75E-95,MIT0604_00383
705.4185536,3.015113593,0.243118329,12.40183576,2.55E-35,9.47E-35,MIT0604_00384
3094.852957,4.469654254,0.093320517,47.8957296,0,0,MIT0604_00385
347.8668353,0.017016672,0.163429561,0.10412236,0.917072246,0.922933573,MIT0604_00386
2036.423422,-0.922492644,0.132284996,-6.973524356,3.09E-12,6.15E-12,MIT0604_00387
12.49249737,-0.244811588,0.592029076,-0.413512779,0.679230962,0.701506447,MIT0604_00388
138.0409951,-1.009540377,0.274365791,-3.679541732,2.34E-04,3.33E-04,MIT0604_00389
306.3264136,-0.591737062,0.14516758,-4.076234258,4.58E-05,6.76E-05,MIT0604_00390
493.1563637,-2.073964229,0.603284403,-3.437788575,5.86E-04,8.19E-04,MIT0604_00391
71.7796514,-0.525162614,0.258391646,-2.032428767,0.042110268,0.050795356,MIT0604_00392
3032.523777,-0.741076527,0.738827046,-1.003044664,0.315839312,0.346104428,MIT0604_00393
20622.16958,-0.625758064,0.09426388,-6.638365267,3.17E-11,6.07E-11,MIT0604_00394
1744.627331,-3.846758797,0.244537999,-15.73072002,9.31E-56,5.24E-55,MIT0604_00395
3200.735524,3.833341869,0.162405446,23.60353035,3.55E-123,4.71E-122,MIT0604_00396
514.8640564,4.34368092,0.177308128,24.49792325,1.55E-132,2.31E-131,MIT0604_00397
274.7031393,-0.712502049,0.170103463,-4.188639293,2.81E-05,4.20E-05,MIT0604_00398
343.743136,2.364023935,0.184109331,12.84032659,9.75E-38,3.84E-37,MIT0604_00399
577.3706066,-1.114366236,0.139373641,-7.995530768,1.29E-15,2.86E-15,MIT0604_00400
542.9087049,-2.391740904,0.176519866,-13.54941489,7.99E-42,3.43E-41,MIT0604_00401
1.714994353,2.59861565,1.716406089,1.513986502,0.130029263,0.148947902,MIT0604_00402
120.7584979,1.323935995,0.225944366,5.859566306,4.64E-09,8.32E-09,MIT0604_00403
3.014838225,2.560365092,1.416998754,1.806892973,0.070778968,0.083314864,MIT0604_00404
252.3731741,0.516911188,0.191393547,2.70077646,0.006917782,0.008956799,MIT0604_00405
409.4145072,-2.020346963,0.168459364,-11.99308198,3.86E-33,1.36E-32,MIT0604_00406
528.2096595,3.289451987,0.128277944,25.64316115,5.04E-145,8.74E-144,MIT0604_00407
92.81690158,3.706485732,0.44051107,8.414058089,3.96E-17,9.46E-17,MIT0604_00408
10715.40293,3.525004533,0.126203132,27.93119683,1.12E-171,2.78E-170,MIT0604_00409
165.8637783,0.438362494,0.195572909,2.24142749,0.024998398,0.030854758,MIT0604_00410
106.0059065,1.268379931,0.37293106,3.401111001,6.71E-04,9.33E-04,MIT0604_00411
783.4705358,2.515648688,0.113185572,22.22587775,1.93E-109,2.27E-108,MIT0604_00412
260.8305006,-1.929756868,0.234271804,-8.237256194,1.76E-16,4.12E-16,MIT0604_00413
217.9466617,4.838195106,0.351271069,13.77339478,3.68E-43,1.62E-42,MIT0604_00414
2.971259569,0.27719294,1.156217086,0.239741259,0.810530848,0.825040599,MIT0604_00415
38.69082929,-0.806260305,0.349954525,-2.303900212,0.021228246,0.026379154,MIT0604_00416
2311.198266,-0.418108587,0.149095434,-2.804301759,0.005042569,0.006599832,MIT0604_00417
40.63087138,0.820733963,0.333198486,2.463198352,0.013770371,0.017352156,MIT0604_00418
229.1401614,1.56847749,0.188446055,8.323217415,8.56E-17,2.03E-16,MIT0604_00419
344.2104903,2.462348723,0.169148788,14.5572945,5.25E-48,2.54E-47,MIT0604_00420
255.4275371,1.609471022,0.148944275,10.80586022,3.23E-27,1.00E-26,MIT0604_00421
22.62705721,1.238472757,0.438886092,2.821854645,0.004774681,0.006265239,MIT0604_00422
1102.641012,-1.872861178,0.122695582,-15.26429192,1.32E-52,7.12E-52,MIT0604_00423
1353.828581,-0.755217471,0.120110834,-6.287671509,3.22E-10,6.00E-10,MIT0604_00424
278.9668848,0.905336862,0.173830351,5.208163335,1.91E-07,3.18E-07,MIT0604_00425
123.79451,2.805365513,0.365973137,7.665495705,1.78E-14,3.82E-14,MIT0604_00426
445.9027586,0.502851202,0.26383093,1.905960008,0.056655394,0.067426507,MIT0604_00427
130.5240767,-1.166828184,0.217050968,-5.375825766,7.62E-08,1.30E-07,MIT0604_00428
412.867431,-2.755014151,0.157381387,-17.50533655,1.30E-68,8.93E-68,MIT0604_00429
208.1929639,-1.806729734,0.171670151,-10.52442564,6.67E-26,2.02E-25,MIT0604_00430
2462.849442,1.877768472,0.138668016,13.54146781,8.90E-42,3.80E-41,MIT0604_00431
2239.138134,1.462176261,0.207061835,7.061544024,1.65E-12,3.31E-12,MIT0604_00432
2103.716215,2.973964544,0.122076922,24.36139856,4.39E-131,6.42E-130,MIT0604_00435
3451.597011,4.005161255,0.117609152,34.05484351,3.44E-254,1.50E-252,MIT0604_00436
2059.277873,5.176654862,0.126361415,40.96705347,0,0,MIT0604_00437
1445.47826,4.557908334,0.114069753,39.95720351,0,0,MIT0604_00438
2478.058387,2.38471962,0.095473757,24.97774979,1.07E-137,1.68E-136,MIT0604_00439
531.1669076,2.708306357,0.146109106,18.53619139,1.05E-76,7.91E-76,MIT0604_00440
468.1361188,-1.069305357,0.131679664,-8.12050492,4.64E-16,1.06E-15,MIT0604_00441
370.6558064,0.978435427,0.165863824,5.899028526,3.66E-09,6.57E-09,MIT0604_00442
5733.494517,-2.591236012,0.140697888,-18.41702137,9.59E-76,7.12E-75,MIT0604_00443
2100.690536,-2.35826064,0.089837803,-26.25020374,7.11E-152,1.41E-150,MIT0604_00444
379.9769356,0.203936859,0.129303931,1.577189942,0.114751827,0.13241093,MIT0604_00445
293.7501518,-0.382627638,0.151264931,-2.529519798,0.011421873,0.014513081,MIT0604_00446
1171.987127,-2.825516387,0.192529026,-14.67579431,9.21E-49,4.50E-48,MIT0604_00447
2646.659023,-4.371824287,0.135122768,-32.3544607,1.20E-229,4.55E-228,MIT0604_00448
89.72663378,0.948741555,0.316950775,2.993340389,0.002759418,0.003682222,MIT0604_00449
1520.772825,-0.525473367,0.097882485,-5.368410563,7.94E-08,1.35E-07,MIT0604_00450
1018.49443,-2.924028466,0.174454185,-16.76101077,4.71E-63,2.98E-62,MIT0604_00451
10405.45687,-1.357444225,0.098810892,-13.73779958,6.03E-43,2.63E-42,MIT0604_00452
1029.582285,0.163049421,0.089180695,1.828303991,0.067503941,0.079688909,MIT0604_00453
44794.69974,1.601838295,0.127956876,12.51857926,5.91E-36,2.24E-35,MIT0604_00454
1054.672778,1.79637832,0.125534361,14.3098535,1.90E-46,8.94E-46,MIT0604_00455
3837.420268,0.115569067,0.074493571,1.55139652,0.120806689,0.138693938,MIT0604_00456
14401.92651,-1.794979458,0.11962812,-15.00466165,6.84E-51,3.51E-50,MIT0604_00457
434.4679365,-0.542447628,0.145319956,-3.732781384,1.89E-04,2.72E-04,MIT0604_00458
538.2913642,-0.513034692,0.11546379,-4.443251803,8.86E-06,1.37E-05,MIT0604_00459
734.1503696,3.302535536,0.119070014,27.73608087,2.57E-169,6.18E-168,MIT0604_00460
536.3575608,0.044461312,0.21430788,0.207464661,0.835646988,0.848917809,MIT0604_00461
647.5671981,-2.125654536,0.143565961,-14.80611783,1.34E-49,6.63E-49,MIT0604_00462
2351.851326,-4.178016594,0.115049045,-36.31509161,9.35E-289,5.04E-287,MIT0604_00463
72712.62122,-2.247694624,0.267692971,-8.396539565,4.60E-17,1.10E-16,MIT0604_00464
411.0888958,-4.696803419,0.292951009,-16.03272656,7.55E-58,4.39E-57,MIT0604_00465
1435.266079,-2.910012071,0.12861793,-22.62524411,2.45E-113,2.96E-112,MIT0604_00466
408.7311444,0.102686964,0.151916424,0.675943793,0.499076332,0.530430556,MIT0604_00467
1970.102917,-0.899603608,0.170926587,-5.26309934,1.42E-07,2.38E-07,MIT0604_00468
460.3329474,0.014445472,0.131641524,0.109733402,0.912620809,0.919357676,MIT0604_00469
1188.542216,0.45661148,0.100536999,4.541725797,5.58E-06,8.69E-06,MIT0604_00470
306.6124508,-1.572057858,0.200747625,-7.831015971,4.84E-15,1.06E-14,MIT0604_00471
201.0922266,1.561593765,0.155457705,10.04513584,9.65E-24,2.77E-23,MIT0604_00472
173.8528955,1.754038423,0.214306364,8.184723928,2.73E-16,6.31E-16,MIT0604_00473
335.4533665,3.554866847,0.214514963,16.57164978,1.12E-61,6.91E-61,MIT0604_00474
1339.559215,-1.569900427,0.195761787,-8.019442681,1.06E-15,2.36E-15,MIT0604_00475
551.1412192,-2.709174956,0.194884186,-13.90146123,6.21E-44,2.79E-43,MIT0604_00476
2685.756068,4.93065848,0.097896092,50.36624432,0,0,MIT0604_00477
425.0484298,0.413895322,0.121105851,3.417632735,6.32E-04,8.80E-04,MIT0604_00478
2953.270387,-1.737910843,0.101928277,-17.05033086,3.48E-65,2.25E-64,MIT0604_00479
1034.917718,-2.570344234,0.123246157,-20.85537019,1.36E-96,1.37E-95,MIT0604_00480
470.189512,1.0816909,0.124458286,8.691192338,3.59E-18,8.86E-18,MIT0604_00481
151.6453354,2.016090753,0.194418981,10.36982472,3.40E-25,1.00E-24,MIT0604_00482
229.3921047,-0.081497856,0.183777065,-0.443460429,0.657432735,0.681399903,MIT0604_00483
215.8081408,0.729560776,0.165812044,4.399926323,1.08E-05,1.66E-05,MIT0604_00484
843.1650246,-0.33882129,0.12236167,-2.769014933,0.005622606,0.007330875,MIT0604_00485
5861.200267,-0.8974715,0.136999984,-6.550887632,5.72E-11,1.08E-10,MIT0604_00486
3593.991633,-1.324898471,0.141595042,-9.356955254,8.21E-21,2.18E-20,MIT0604_00487
75.82092716,-0.013744097,0.329179478,-0.041752593,0.966695927,0.969062959,MIT0604_00488
762.8581083,0.528828186,0.123156087,4.293967089,1.76E-05,2.66E-05,MIT0604_00489
468.3229934,2.096880061,0.137523089,15.24747645,1.71E-52,9.19E-52,MIT0604_00490
340.7080306,1.325637094,0.16488706,8.03966723,9.01E-16,2.01E-15,MIT0604_00491
615.7365466,0.152414679,0.116355858,1.309901208,0.190229258,0.214900272,MIT0604_00492
401.9899833,0.039540021,0.143837047,0.274894557,0.783397249,0.799010547,MIT0604_00493
137.3893545,-0.67520045,0.175138827,-3.855229944,1.16E-04,1.68E-04,MIT0604_00494
515.6946704,-0.073673506,0.144449968,-0.510027848,0.610031952,0.637435123,MIT0604_00495
3295.822422,1.30E-04,0.156778118,8.32E-04,0.999336303,0.999336303,MIT0604_00496
904.1183893,0.809403899,0.141331229,5.726999651,1.02E-08,1.80E-08,MIT0604_00497
837.6085586,-0.747631965,0.099398953,-7.5215276,5.41E-14,1.14E-13,MIT0604_00498
821.1062597,-0.656731539,0.149732843,-4.386021982,1.15E-05,1.77E-05,MIT0604_00499
822.3634424,-0.167659422,0.11677757,-1.435715977,0.151083177,0.17229374,MIT0604_00500
1439.005468,0.069357227,0.086275389,0.803905113,0.421451777,0.45429794,MIT0604_00501
346.7623918,-0.236330847,0.189710326,-1.245745824,0.212857725,0.238881449,MIT0604_00502
21665.0501,1.481090441,0.080589082,18.37830138,1.96E-75,1.44E-74,MIT0604_00503
265.4280012,-1.556606218,0.161124291,-9.660903468,4.42E-22,1.21E-21,MIT0604_00504
1791.111846,-0.916695885,0.103774519,-8.833535354,1.01E-18,2.55E-18,MIT0604_00505
418.1069122,-0.180639989,0.151709282,-1.190698333,0.233772033,0.261349727,MIT0604_00506
1019.357848,2.432680198,0.132522178,18.35677802,2.91E-75,2.13E-74,MIT0604_00507
959.5235484,1.574516816,0.126228566,12.47353797,1.04E-35,3.92E-35,MIT0604_00508
578.7319378,0.121956853,0.16426245,0.742451197,0.45781401,0.490651978,MIT0604_00509
440.6021178,1.687243504,0.120591492,13.99139756,1.76E-44,8.04E-44,MIT0604_00510
680.9246029,1.59247313,0.140517235,11.33293808,9.01E-30,2.95E-29,MIT0604_00511
1704.566403,-0.858656026,0.168108128,-5.107760318,3.26E-07,5.36E-07,MIT0604_00512
9350.075441,-1.185462469,0.117525267,-10.08687326,6.31E-24,1.82E-23,MIT0604_00513
1717.468804,-1.306678533,0.122611434,-10.65706918,1.62E-26,4.93E-26,MIT0604_00514
73.77025064,0.789839701,0.212763663,3.71228663,2.05E-04,2.94E-04,MIT0604_00515
2560.372679,-0.602716753,0.14362078,-4.196584582,2.71E-05,4.05E-05,MIT0604_00516
2729.393459,-1.919211601,0.097767962,-19.63027116,8.53E-86,7.27E-85,MIT0604_00517
666.3608905,-1.521790147,0.139232003,-10.92988765,8.30E-28,2.58E-27,MIT0604_00518
448.6967417,1.164894246,0.164358933,7.08750186,1.37E-12,2.76E-12,MIT0604_00519
8750.52953,-4.037636876,0.10564954,-38.21726891,0,0,MIT0604_00520
25274.40871,-4.377958704,0.111178127,-39.37787783,0,0,MIT0604_00521
781.8099386,-0.801079346,0.122312336,-6.549456693,5.77E-11,1.09E-10,MIT0604_00522
443.8186839,-2.289904128,0.165445384,-13.8408463,1.44E-43,6.43E-43,MIT0604_00523
466.6799354,0.571217994,0.13311225,4.29125038,1.78E-05,2.69E-05,MIT0604_00524
1942.596822,-0.046198199,0.129870025,-0.355726423,0.722045455,0.741981449,MIT0604_00525
4070.046915,-3.360082817,0.149933262,-22.41052305,3.11E-111,3.72E-110,MIT0604_00527
5151.48609,-3.52939678,0.142890139,-24.70007236,1.07E-134,1.63E-133,MIT0604_00529
296.1093799,-0.293309481,0.152181428,-1.927367117,0.053933895,0.06426233,MIT0604_00530
3216.092543,-1.147395822,0.098807331,-11.61245638,3.56E-31,1.21E-30,MIT0604_00531
184.2810798,0.077697019,0.195024659,0.398395873,0.6903384,0.711900607,MIT0604_00532
756.534861,0.259871827,0.11800666,2.202179332,0.027652643,0.033956185,MIT0604_00533
1080.846998,-1.151831012,0.205609596,-5.602029459,2.12E-08,3.68E-08,MIT0604_00534
706.8248513,-1.874717009,0.119264208,-15.71902451,1.12E-55,6.28E-55,MIT0604_00535
216.3603811,-1.065738032,0.180013021,-5.920338589,3.21E-09,5.79E-09,MIT0604_00536
8832.013295,-1.21617438,0.158702633,-7.66322751,1.81E-14,3.88E-14,MIT0604_00537
5064.262876,-0.102360731,0.13738551,-0.745062061,0.456234203,0.489214989,MIT0604_00538
457.9936757,-1.128378001,0.120343647,-9.376298852,6.83E-21,1.82E-20,MIT0604_00539
799.8909804,0.026557782,0.138405395,0.19188401,0.847833063,0.859525988,MIT0604_00540
1749.409955,1.495397108,0.216180017,6.917369733,4.60E-12,9.06E-12,MIT0604_00541
2237.658387,2.053829617,0.114944238,17.86805195,2.09E-71,1.47E-70,MIT0604_00542
598.1646392,3.327808785,0.124242723,26.78473809,4.87E-158,1.04E-156,MIT0604_00543
799.7261222,0.55997643,0.093110768,6.014088821,1.81E-09,3.29E-09,MIT0604_00544
925.1436513,0.398068024,0.095806428,4.154919791,3.25E-05,4.85E-05,MIT0604_00545
294.0741313,-1.578906713,0.228283585,-6.916426825,4.63E-12,9.12E-12,MIT0604_00546
158.7141655,-0.334330666,0.156324269,-2.138699688,0.032459998,0.039598102,MIT0604_00547
463.9150985,0.991437157,0.125538941,7.897447186,2.85E-15,6.25E-15,MIT0604_00548
2187.076245,-2.289510498,0.091268067,-25.08555907,7.15E-139,1.15E-137,MIT0604_00549
2644.177235,-2.508872,0.118573357,-21.15881733,2.29E-99,2.38E-98,MIT0604_00550
12657.72497,-4.204327021,0.137117122,-30.66230494,1.81E-206,5.79E-205,MIT0604_00551
387.0876306,1.241543847,0.153357774,8.095734653,5.69E-16,1.29E-15,MIT0604_00552
653.5180532,0.596670585,0.145122273,4.111502488,3.93E-05,5.84E-05,MIT0604_00553
672.0076104,0.058094422,0.132916928,0.437073163,0.662058289,0.685499908,MIT0604_00554
1232.288908,-1.377481611,0.141886386,-9.708342377,2.78E-22,7.72E-22,MIT0604_00555
155.0227058,-1.825670613,0.226339041,-8.066087959,7.26E-16,1.63E-15,MIT0604_00556
945.9971841,-0.778815733,0.128533101,-6.059261972,1.37E-09,2.49E-09,MIT0604_00557
162.9605553,0.853863006,0.178978092,4.770768289,1.84E-06,2.92E-06,MIT0604_00558
92.45983564,-0.0840889,0.263238754,-0.319439667,0.749393135,0.768540956,MIT0604_00559
1423.557819,0.605315928,0.148485118,4.076610077,4.57E-05,6.76E-05,MIT0604_00560
4876.222308,-0.480805038,0.077285364,-6.221165492,4.93E-10,9.13E-10,MIT0604_00561
2948.629543,-2.810744743,0.104313006,-26.94529528,6.48E-160,1.41E-158,MIT0604_00562
1782.975236,1.788501197,0.131759877,13.57394406,5.72E-42,2.46E-41,MIT0604_00563
320.3064702,-2.385681446,0.192297659,-12.40619078,2.42E-35,9.00E-35,MIT0604_00564
2160.056261,-2.427248814,0.110829638,-21.90071956,2.56E-106,2.88E-105,MIT0604_00565
1738.472435,-1.531003028,0.116719596,-13.11693222,2.63E-39,1.07E-38,MIT0604_00566
217.3020219,0.727095664,0.233699439,3.111242664,0.001863018,0.00252222,MIT0604_00567
383.3591328,0.794705682,0.123217074,6.449639304,1.12E-10,2.11E-10,MIT0604_00568
1157.066435,-0.69248633,0.091537963,-7.565017912,3.88E-14,8.22E-14,MIT0604_00569
595.2949142,1.935730856,0.219829932,8.805583652,1.30E-18,3.25E-18,MIT0604_00570
62.73976509,2.089925896,0.270403254,7.728922876,1.08E-14,2.33E-14,MIT0604_00571
661.1093964,2.134006958,0.148179285,14.40152015,5.06E-47,2.40E-46,MIT0604_00572
13452.33375,-2.219316131,0.112947676,-19.64906422,5.89E-86,5.06E-85,MIT0604_00573
657.0054153,-0.291065556,0.09239267,-3.150310044,0.001630973,0.00221834,MIT0604_00574
1093.076054,-1.992268318,0.090092103,-22.1136843,2.33E-108,2.68E-107,MIT0604_00575
1439.742613,-1.896942029,0.103252386,-18.37189527,2.21E-75,1.62E-74,MIT0604_00576
168.7938738,0.406005995,0.164550201,2.467368576,0.013611018,0.017166823,MIT0604_00577
458.226094,1.156982112,0.15801097,7.322163208,2.44E-13,5.05E-13,MIT0604_00578
1339.298162,-0.347131314,0.185453016,-1.871801929,0.061234011,0.072496253,MIT0604_00579
5671.008492,-0.897573489,0.129277144,-6.943017596,3.84E-12,7.61E-12,MIT0604_00580
307.4290685,-0.541060423,0.153183901,-3.532097172,4.12E-04,5.81E-04,MIT0604_00581
182.052298,1.163400661,0.177488425,6.554797361,5.57E-11,1.06E-10,MIT0604_00582
1169.668468,-0.751962768,0.109613126,-6.860152561,6.88E-12,1.34E-11,MIT0604_00583
1996.332674,-1.669020844,0.115060714,-14.50556656,1.12E-47,5.36E-47,MIT0604_00584
953.0656285,-0.095802354,0.117993584,-0.811928503,0.416832658,0.449555559,MIT0604_00585
6135.410701,-1.801638102,0.114635621,-15.71621538,1.17E-55,6.55E-55,MIT0604_00586
3245.110113,-0.349552197,0.100856459,-3.465838498,5.29E-04,7.40E-04,MIT0604_00587
1494.688117,0.094420708,0.132624648,0.711939368,0.476502322,0.508550706,MIT0604_00588
670.1301833,0.5897815,0.190614582,3.094104829,0.001974077,0.002669046,MIT0604_00589
3651.599312,-0.694805064,0.085630745,-8.113967255,4.90E-16,1.12E-15,MIT0604_00590
208.4231492,0.97114381,0.168931834,5.74873183,8.99E-09,1.59E-08,MIT0604_00591
1164.960257,2.643520117,0.231949938,11.39694257,4.33E-30,1.43E-29,MIT0604_00592
341.7291065,-0.795235606,0.133631206,-5.95097229,2.67E-09,4.82E-09,MIT0604_00593
2011.619066,-3.587601625,0.126470104,-28.36719113,5.14E-177,1.35E-175,MIT0604_00594
2077.956089,-2.341816036,0.153698858,-15.23639194,2.03E-52,1.09E-51,MIT0604_00595
3300.596279,-0.312726596,0.107384294,-2.912219124,0.003588708,0.004745533,MIT0604_00596
7905.144048,-4.484495429,0.10070403,-44.5314395,0,0,MIT0604_00597
5248.295931,-0.905322995,0.121240841,-7.467145453,8.20E-14,1.72E-13,MIT0604_00598
10149.47855,-2.750838462,0.104901217,-26.22313211,1.45E-151,2.80E-150,MIT0604_00599
2321.439224,-1.029877067,0.116836937,-8.814653083,1.20E-18,3.00E-18,MIT0604_00600
438.9465722,-1.522083002,0.156654086,-9.716203655,2.57E-22,7.15E-22,MIT0604_00601
710.3530984,0.869548633,0.159700095,5.444884875,5.18E-08,8.87E-08,MIT0604_00602
11559.24698,-3.876864222,0.172777191,-22.43851863,1.66E-111,1.99E-110,MIT0604_00603
50909.2273,-2.25915274,0.175758156,-12.85375764,8.19E-38,3.24E-37,MIT0604_00604
18077.65536,-1.709667535,0.158592748,-10.7802378,4.27E-27,1.31E-26,MIT0604_00605
