locus_tag,island_id,product,resolved_locus_tag,resolution_method
SOI86_RS06565,MIT1314_1_1144736_1161973,AarF/ABC1/UbiB kinase family protein,SOI86_RS06565,locus_tag:locus_tag
SOI86_RS06570,MIT1314_1_1144736_1161973,alpha/beta hydrolase,SOI86_RS06570,locus_tag:locus_tag
SOI86_RS06575,MIT1314_1_1144736_1161973,threonine synthase,SOI86_RS06575,locus_tag:locus_tag
SOI86_RS06580,MIT1314_1_1144736_1161973,DNA polymerase III subunit beta,SOI86_RS06580,locus_tag:locus_tag
SOI86_RS06585,MIT1314_1_1144736_1161973,PRC-barrel domain-containing protein,SOI86_RS06585,locus_tag:locus_tag
SOI86_RS06590,MIT1314_1_1144736_1161973,phosphoribosylformylglycinamidine synthase subunit PurL,SOI86_RS06590,locus_tag:locus_tag
SOI86_RS06595,MIT1314_1_1144736_1161973,amidophosphoribosyltransferase,SOI86_RS06595,locus_tag:locus_tag
SOI86_RS06745,MIT1314_1_1185816_1267793,hypothetical protein,SOI86_RS06745,locus_tag:locus_tag
SOI86_RS06750,MIT1314_1_1185816_1267793,alanine--glyoxylate aminotransferase family protein,SOI86_RS06750,locus_tag:locus_tag
SOI86_RS06755,MIT1314_1_1185816_1267793,cobalt-precorrin-5B (C(1))-methyltransferase CbiD,SOI86_RS06755,locus_tag:locus_tag
SOI86_RS06760,MIT1314_1_1185816_1267793,glutamine-hydrolyzing GMP synthase,SOI86_RS06760,locus_tag:locus_tag
SOI86_RS06765,MIT1314_1_1185816_1267793,PD-(D/E)XK nuclease family protein,SOI86_RS06765,locus_tag:locus_tag
SOI86_RS06770,MIT1314_1_1185816_1267793,hypothetical protein,SOI86_RS06770,locus_tag:locus_tag
SOI86_RS06775,MIT1314_1_1185816_1267793,hypothetical protein,SOI86_RS06775,locus_tag:locus_tag
SOI86_RS06780,MIT1314_1_1185816_1267793,penicillin-binding protein 2,SOI86_RS06780,locus_tag:locus_tag
SOI86_RS06785,MIT1314_1_1185816_1267793,NAD(P)H-dependent oxidoreductase,SOI86_RS06785,locus_tag:locus_tag
SOI86_RS06790,MIT1314_1_1185816_1267793,diflavin flavoprotein,SOI86_RS06790,locus_tag:locus_tag
SOI86_RS06795,MIT1314_1_1185816_1267793,diflavin flavoprotein,SOI86_RS06795,locus_tag:locus_tag
SOI86_RS06800,MIT1314_1_1185816_1267793,alanine--tRNA ligase,SOI86_RS06800,locus_tag:locus_tag
SOI86_RS06805,MIT1314_1_1185816_1267793,biosynthetic arginine decarboxylase,SOI86_RS06805,locus_tag:locus_tag
SOI86_RS06810,MIT1314_1_1185816_1267793,nucleoside-diphosphate kinase,SOI86_RS06810,locus_tag:locus_tag
SOI86_RS06815,MIT1314_1_1185816_1267793,glycine oxidase ThiO,SOI86_RS06815,locus_tag:locus_tag
SOI86_RS06820,MIT1314_1_1185816_1267793,Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB,SOI86_RS06820,locus_tag:locus_tag
SOI86_RS06825,MIT1314_1_1185816_1267793,dephospho-CoA kinase,SOI86_RS06825,locus_tag:locus_tag
SOI86_RS06830,MIT1314_1_1185816_1267793,bifunctional glutamate N-acetyltransferase/amino-acid acetyltransferase ArgJ,SOI86_RS06830,locus_tag:locus_tag
SOI86_RS06835,MIT1314_1_1185816_1267793,hypothetical protein,SOI86_RS06835,locus_tag:locus_tag
SOI86_RS06840,MIT1314_1_1185816_1267793,DNA cytosine methyltransferase,SOI86_RS06840,locus_tag:locus_tag
SOI86_RS06845,MIT1314_1_1185816_1267793,YadA-like family protein,SOI86_RS06845,locus_tag:locus_tag
SOI86_RS06850,MIT1314_1_1185816_1267793,hypothetical protein,SOI86_RS06850,locus_tag:locus_tag
SOI86_RS06855,MIT1314_1_1185816_1267793,hypothetical protein,SOI86_RS06855,locus_tag:locus_tag
SOI86_RS06860,MIT1314_1_1185816_1267793,ParA family protein,SOI86_RS06860,locus_tag:locus_tag
SOI86_RS06865,MIT1314_1_1185816_1267793,aldo/keto reductase,SOI86_RS06865,locus_tag:locus_tag
SOI86_RS06870,MIT1314_1_1185816_1267793,class I SAM-dependent RNA methyltransferase,SOI86_RS06870,locus_tag:locus_tag
SOI86_RS06875,MIT1314_1_1185816_1267793,phage holin family protein,SOI86_RS06875,locus_tag:locus_tag
SOI86_RS06880,MIT1314_1_1185816_1267793,hypothetical protein,SOI86_RS06880,locus_tag:locus_tag
SOI86_RS06885,MIT1314_1_1185816_1267793,hypothetical protein,SOI86_RS06885,locus_tag:locus_tag
SOI86_RS06890,MIT1314_1_1185816_1267793,hypothetical protein,SOI86_RS06890,locus_tag:locus_tag
SOI86_RS06895,MIT1314_1_1185816_1267793,chromosome segregation protein SMC,SOI86_RS06895,locus_tag:locus_tag
SOI86_RS06900,MIT1314_1_1185816_1267793,PRC-barrel domain-containing protein,SOI86_RS06900,locus_tag:locus_tag
SOI86_RS06905,MIT1314_1_1185816_1267793,glycosyl transferase,SOI86_RS06905,locus_tag:locus_tag
SOI86_RS06915,MIT1314_1_1185816_1267793,acetyl-CoA carboxylase biotin carboxylase subunit,SOI86_RS06915,locus_tag:locus_tag
SOI86_RS06920,MIT1314_1_1185816_1267793,YggT family protein,SOI86_RS06920,locus_tag:locus_tag
SOI86_RS06925,MIT1314_1_1185816_1267793,photosystem II reaction center X protein,SOI86_RS06925,locus_tag:locus_tag
SOI86_RS06930,MIT1314_1_1185816_1267793,Ycf66 family protein,SOI86_RS06930,locus_tag:locus_tag
SOI86_RS06935,MIT1314_1_1185816_1267793,chlorophyll a/b-binding protein,SOI86_RS06935,locus_tag:locus_tag
SOI86_RS06940,MIT1314_1_1185816_1267793,ABC transporter ATP-binding protein/permease,SOI86_RS06940,locus_tag:locus_tag
SOI86_RS06945,MIT1314_1_1185816_1267793,hypothetical protein,SOI86_RS06945,locus_tag:locus_tag
SOI86_RS06950,MIT1314_1_1185816_1267793,histidine triad nucleotide-binding protein,SOI86_RS06950,locus_tag:locus_tag
SOI86_RS06955,MIT1314_1_1185816_1267793,peptide deformylase,SOI86_RS06955,locus_tag:locus_tag
SOI86_RS06960,MIT1314_1_1185816_1267793,alpha/beta hydrolase family protein,SOI86_RS06960,locus_tag:locus_tag
SOI86_RS06965,MIT1314_1_1185816_1267793,SufS family cysteine desulfurase,SOI86_RS06965,locus_tag:locus_tag
SOI86_RS06970,MIT1314_1_1185816_1267793,SufD family Fe-S cluster assembly protein,SOI86_RS06970,locus_tag:locus_tag
SOI86_RS06975,MIT1314_1_1185816_1267793,Fe-S cluster assembly ATPase SufC,SOI86_RS06975,locus_tag:locus_tag
SOI86_RS06980,MIT1314_1_1185816_1267793,Fe-S cluster assembly protein SufB,SOI86_RS06980,locus_tag:locus_tag
SOI86_RS06985,MIT1314_1_1185816_1267793,hypothetical protein,SOI86_RS06985,locus_tag:locus_tag
SOI86_RS06990,MIT1314_1_1185816_1267793,DUF4912 domain-containing protein,SOI86_RS06990,locus_tag:locus_tag
SOI86_RS06995,MIT1314_1_1185816_1267793,hypothetical protein,SOI86_RS06995,locus_tag:locus_tag
SOI86_RS07000,MIT1314_1_1185816_1267793,alpha-D-glucose phosphate-specific phosphoglucomutase,SOI86_RS07000,locus_tag:locus_tag
SOI86_RS07005,MIT1314_1_1185816_1267793,replication-associated recombination protein A,SOI86_RS07005,locus_tag:locus_tag
SOI86_RS07010,MIT1314_1_1185816_1267793,thioredoxin-dependent thiol peroxidase,SOI86_RS07010,locus_tag:locus_tag
SOI86_RS07015,MIT1314_1_1185816_1267793,type III pantothenate kinase,SOI86_RS07015,locus_tag:locus_tag
SOI86_RS07020,MIT1314_1_1185816_1267793,phosphoadenylyl-sulfate reductase,SOI86_RS07020,locus_tag:locus_tag
SOI86_RS07025,MIT1314_1_1185816_1267793,NAD(P)/FAD-dependent oxidoreductase,SOI86_RS07025,locus_tag:locus_tag
SOI86_RS07030,MIT1314_1_1185816_1267793,SLC13 family permease,SOI86_RS07030,locus_tag:locus_tag
SOI86_RS07035,MIT1314_1_1185816_1267793,potassium transporter TrkG,SOI86_RS07035,locus_tag:locus_tag
SOI86_RS07040,MIT1314_1_1185816_1267793,TrkA family potassium uptake protein,SOI86_RS07040,locus_tag:locus_tag
SOI86_RS07045,MIT1314_1_1185816_1267793,ribbon-helix-helix domain-containing protein,SOI86_RS07045,locus_tag:locus_tag
SOI86_RS07050,MIT1314_1_1185816_1267793,hypothetical protein,SOI86_RS07050,locus_tag:locus_tag
SOI86_RS07055,MIT1314_1_1185816_1267793,hypothetical protein,SOI86_RS07055,locus_tag:locus_tag
SOI86_RS07060,MIT1314_1_1185816_1267793,hypothetical protein,SOI86_RS07060,locus_tag:locus_tag
SOI86_RS07065,MIT1314_1_1185816_1267793,ribosomal protection-like ABC-F family protein,SOI86_RS07065,locus_tag:locus_tag
SOI86_RS07070,MIT1314_1_1185816_1267793,hypothetical protein,SOI86_RS07070,locus_tag:locus_tag
SOI86_RS07075,MIT1314_1_1185816_1267793,trypsin-like peptidase domain-containing protein,SOI86_RS07075,locus_tag:locus_tag
SOI86_RS07080,MIT1314_1_1185816_1267793,DUF2973 domain-containing protein,SOI86_RS07080,locus_tag:locus_tag
SOI86_RS07085,MIT1314_1_1185816_1267793,hypothetical protein,SOI86_RS07085,locus_tag:locus_tag
SOI86_RS07090,MIT1314_1_1185816_1267793,high light inducible protein,SOI86_RS07090,locus_tag:locus_tag
SOI86_RS07095,MIT1314_1_1185816_1267793,hypothetical protein,SOI86_RS07095,locus_tag:locus_tag
SOI86_RS07100,MIT1314_1_1185816_1267793,YihY/virulence factor BrkB family protein,SOI86_RS07100,locus_tag:locus_tag
SOI86_RS07105,MIT1314_1_1185816_1267793,inositol monophosphatase family protein,SOI86_RS07105,locus_tag:locus_tag
SOI86_RS07110,MIT1314_1_1185816_1267793,TolC family protein,SOI86_RS07110,locus_tag:locus_tag
SOI86_RS07115,MIT1314_1_1185816_1267793,TIGR03279 family radical SAM protein,SOI86_RS07115,locus_tag:locus_tag
SOI86_RS07120,MIT1314_1_1185816_1267793,DUF3120 domain-containing protein,SOI86_RS07120,locus_tag:locus_tag
SOI86_RS07125,MIT1314_1_1185816_1267793,L-aspartate oxidase,SOI86_RS07125,locus_tag:locus_tag
SOI86_RS07130,MIT1314_1_1185816_1267793,vitamin K epoxide reductase family protein,SOI86_RS07130,locus_tag:locus_tag
SOI86_RS07135,MIT1314_1_1185816_1267793,30S ribosomal protein S12 methylthiotransferase RimO,SOI86_RS07135,locus_tag:locus_tag
SOI86_RS07140,MIT1314_1_1185816_1267793,cytochrome b6,SOI86_RS07140,locus_tag:locus_tag
SOI86_RS07145,MIT1314_1_1185816_1267793,DUF4346 domain-containing protein,SOI86_RS07145,locus_tag:locus_tag
SOI86_RS07665,MIT1314_1_1357840_1413611,ribonuclease H,SOI86_RS07665,locus_tag:locus_tag
SOI86_RS07670,MIT1314_1_1357840_1413611,50S ribosomal protein L7/L12,SOI86_RS07670,locus_tag:locus_tag
SOI86_RS07675,MIT1314_1_1357840_1413611,50S ribosomal protein L10,SOI86_RS07675,locus_tag:locus_tag
SOI86_RS07680,MIT1314_1_1357840_1413611,50S ribosomal protein L1,SOI86_RS07680,locus_tag:locus_tag
SOI86_RS07685,MIT1314_1_1357840_1413611,50S ribosomal protein L11,SOI86_RS07685,locus_tag:locus_tag
SOI86_RS07690,MIT1314_1_1357840_1413611,transcription termination/antitermination protein NusG,SOI86_RS07690,locus_tag:locus_tag
SOI86_RS07695,MIT1314_1_1357840_1413611,preprotein translocase subunit SecE,SOI86_RS07695,locus_tag:locus_tag
SOI86_RS07700,MIT1314_1_1357840_1413611,ATP-dependent Clp protease ATP-binding subunit,SOI86_RS07700,locus_tag:locus_tag
SOI86_RS07705,MIT1314_1_1357840_1413611,phosphopyruvate hydratase,SOI86_RS07705,locus_tag:locus_tag
SOI86_RS07710,MIT1314_1_1357840_1413611,AarF/ABC1/UbiB kinase family protein,SOI86_RS07710,locus_tag:locus_tag
SOI86_RS07715,MIT1314_1_1357840_1413611,hypothetical protein,SOI86_RS07715,locus_tag:locus_tag
SOI86_RS07720,MIT1314_1_1357840_1413611,NAD(P)/FAD-dependent oxidoreductase,SOI86_RS07720,locus_tag:locus_tag
SOI86_RS07725,MIT1314_1_1357840_1413611,P-II family nitrogen regulator,SOI86_RS07725,locus_tag:locus_tag
SOI86_RS07730,MIT1314_1_1357840_1413611,sodium-dependent bicarbonate transport family permease,SOI86_RS07730,locus_tag:locus_tag
SOI86_RS07735,MIT1314_1_1357840_1413611,SulP family inorganic anion transporter,SOI86_RS07735,locus_tag:locus_tag
SOI86_RS07740,MIT1314_1_1357840_1413611,porphobilinogen synthase,SOI86_RS07740,locus_tag:locus_tag
SOI86_RS07745,MIT1314_1_1357840_1413611,VOC family protein,SOI86_RS07745,locus_tag:locus_tag
SOI86_RS07750,MIT1314_1_1357840_1413611,endonuclease MutS2,SOI86_RS07750,locus_tag:locus_tag
SOI86_RS07755,MIT1314_1_1357840_1413611,Obg family GTPase CgtA,SOI86_RS07755,locus_tag:locus_tag
SOI86_RS07760,MIT1314_1_1357840_1413611,hypothetical protein,SOI86_RS07760,locus_tag:locus_tag
SOI86_RS07765,MIT1314_1_1357840_1413611,CP12 domain-containing protein,SOI86_RS07765,locus_tag:locus_tag
SOI86_RS07770,MIT1314_1_1357840_1413611,glutathione S-transferase family protein,SOI86_RS07770,locus_tag:locus_tag
SOI86_RS07775,MIT1314_1_1357840_1413611,aspartoacylase,SOI86_RS07775,locus_tag:locus_tag
SOI86_RS07780,MIT1314_1_1357840_1413611,hypothetical protein,SOI86_RS07780,locus_tag:locus_tag
SOI86_RS07785,MIT1314_1_1357840_1413611,photosystem II q(b) protein,SOI86_RS07785,locus_tag:locus_tag
SOI86_RS07790,MIT1314_1_1357840_1413611,chorismate synthase,SOI86_RS07790,locus_tag:locus_tag
SOI86_RS07795,MIT1314_1_1357840_1413611,bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase,SOI86_RS07795,locus_tag:locus_tag
SOI86_RS07800,MIT1314_1_1357840_1413611,ATP-dependent zinc metalloprotease FtsH,SOI86_RS07800,locus_tag:locus_tag
SOI86_RS07805,MIT1314_1_1357840_1413611,sulfate adenylyltransferase,SOI86_RS07805,locus_tag:locus_tag
SOI86_RS07810,MIT1314_1_1357840_1413611,photosystem II manganese-stabilizing polypeptide,SOI86_RS07810,locus_tag:locus_tag
SOI86_RS07815,MIT1314_1_1357840_1413611,bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC,SOI86_RS07815,locus_tag:locus_tag
SOI86_RS07820,MIT1314_1_1357840_1413611,DUF2555 domain-containing protein,SOI86_RS07820,locus_tag:locus_tag
SOI86_RS07825,MIT1314_1_1357840_1413611,hypothetical protein,SOI86_RS07825,locus_tag:locus_tag
SOI86_RS07830,MIT1314_1_1357840_1413611,DUF565 domain-containing protein,SOI86_RS07830,locus_tag:locus_tag
SOI86_RS07835,MIT1314_1_1357840_1413611,aspartate carbamoyltransferase catalytic subunit,SOI86_RS07835,locus_tag:locus_tag
SOI86_RS07840,MIT1314_1_1357840_1413611,DNA-3-methyladenine glycosylase,SOI86_RS07840,locus_tag:locus_tag
SOI86_RS07845,MIT1314_1_1357840_1413611,Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC,SOI86_RS07845,locus_tag:locus_tag
SOI86_RS07850,MIT1314_1_1357840_1413611,fatty acid desaturase,SOI86_RS07850,locus_tag:locus_tag
SOI86_RS07860,MIT1314_1_1357840_1413611,hypothetical protein,SOI86_RS07860,locus_tag:locus_tag
SOI86_RS07865,MIT1314_1_1357840_1413611,isoleucine--tRNA ligase,SOI86_RS07865,locus_tag:locus_tag
SOI86_RS07870,MIT1314_1_1357840_1413611,DUF3177 family protein,SOI86_RS07870,locus_tag:locus_tag
SOI86_RS07875,MIT1314_1_1357840_1413611,tRNA (guanosine(46)-N7)-methyltransferase TrmB,SOI86_RS07875,locus_tag:locus_tag
SOI86_RS07880,MIT1314_1_1357840_1413611,phosphoglucosamine mutase,SOI86_RS07880,locus_tag:locus_tag
SOI86_RS07885,MIT1314_1_1357840_1413611,thioredoxin domain-containing protein,SOI86_RS07885,locus_tag:locus_tag
SOI86_RS07890,MIT1314_1_1357840_1413611,FAD-dependent thymidylate synthase,SOI86_RS07890,locus_tag:locus_tag
SOI86_RS07895,MIT1314_1_1357840_1413611,dCTP deaminase,SOI86_RS07895,locus_tag:locus_tag
SOI86_RS07900,MIT1314_1_1357840_1413611,"cob(I)yrinic acid a,c-diamide adenosyltransferase",SOI86_RS07900,locus_tag:locus_tag
SOI86_RS07905,MIT1314_1_1357840_1413611,global nitrogen regulator NtcA,SOI86_RS07905,locus_tag:locus_tag
SOI86_RS07910,MIT1314_1_1357840_1413611,DUF3084 domain-containing protein,SOI86_RS07910,locus_tag:locus_tag
SOI86_RS07915,MIT1314_1_1357840_1413611,hypothetical protein,SOI86_RS07915,locus_tag:locus_tag
SOI86_RS07920,MIT1314_1_1357840_1413611,DUF3146 family protein,SOI86_RS07920,locus_tag:locus_tag
SOI86_RS07925,MIT1314_1_1357840_1413611,aminoacyl-tRNA hydrolase,SOI86_RS07925,locus_tag:locus_tag
SOI86_RS07930,MIT1314_1_1357840_1413611,photosystem II reaction center phosphoprotein PsbH,SOI86_RS07930,locus_tag:locus_tag
SOI86_RS07935,MIT1314_1_1357840_1413611,photosystem II reaction center protein PsbN,SOI86_RS07935,locus_tag:locus_tag
SOI86_RS07940,MIT1314_1_1357840_1413611,photosystem II reaction center protein I,SOI86_RS07940,locus_tag:locus_tag
SOI86_RS07945,MIT1314_1_1357840_1413611,DUF3769 domain-containing protein,SOI86_RS07945,locus_tag:locus_tag
SOI86_RS07950,MIT1314_1_1357840_1413611,3-isopropylmalate dehydratase small subunit,SOI86_RS07950,locus_tag:locus_tag
SOI86_RS07955,MIT1314_1_1357840_1413611,3-isopropylmalate dehydratase large subunit,SOI86_RS07955,locus_tag:locus_tag
SOI86_RS07960,MIT1314_1_1357840_1413611,competence/damage-inducible protein A,SOI86_RS07960,locus_tag:locus_tag
SOI86_RS00695,MIT1314_1_128450_134911,hypothetical protein,SOI86_RS00695,locus_tag:locus_tag
SOI86_RS00700,MIT1314_1_128450_134911,Notch domain-containing protein,SOI86_RS00700,locus_tag:locus_tag
SOI86_RS00705,MIT1314_1_128450_134911,hypothetical protein,SOI86_RS00705,locus_tag:locus_tag
SOI86_RS00710,MIT1314_1_128450_134911,DUF1651 domain-containing protein,SOI86_RS00710,locus_tag:locus_tag
SOI86_RS00715,MIT1314_1_128450_134911,chlorophyll a/b-binding protein,SOI86_RS00715,locus_tag:locus_tag
SOI86_RS00720,MIT1314_1_128450_134911,hypothetical protein,SOI86_RS00720,locus_tag:locus_tag
SOI86_RS00725,MIT1314_1_128450_134911,TIGR02450 family Trp-rich protein,SOI86_RS00725,locus_tag:locus_tag
SOI86_RS00730,MIT1314_1_128450_134911,hypothetical protein,SOI86_RS00730,locus_tag:locus_tag
SOI86_RS00735,MIT1314_1_128450_134911,hypothetical protein,SOI86_RS00735,locus_tag:locus_tag
SOI86_RS00740,MIT1314_1_128450_134911,hypothetical protein,SOI86_RS00740,locus_tag:locus_tag
SOI86_RS00745,MIT1314_1_128450_134911,SDR family oxidoreductase,SOI86_RS00745,locus_tag:locus_tag
SOI86_RS00750,MIT1314_1_128450_134911,hypothetical protein,SOI86_RS00750,locus_tag:locus_tag
SOI86_RS01910,MIT1314_1_333227_338641,bifunctional adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase,SOI86_RS01910,locus_tag:locus_tag
SOI86_RS01915,MIT1314_1_333227_338641,tRNA (cytidine(34)-2'-O)-methyltransferase,SOI86_RS01915,locus_tag:locus_tag
SOI86_RS01925,MIT1314_1_333227_338641,ATP-dependent Clp protease adapter ClpS,SOI86_RS01925,locus_tag:locus_tag
SOI86_RS01930,MIT1314_1_333227_338641,hypothetical protein,SOI86_RS01930,locus_tag:locus_tag
SOI86_RS01935,MIT1314_1_333227_338641,hypothetical protein,SOI86_RS01935,locus_tag:locus_tag
SOI86_RS01940,MIT1314_1_333227_338641,hypothetical protein,SOI86_RS01940,locus_tag:locus_tag
SOI86_RS01945,MIT1314_1_333227_338641,hypothetical protein,SOI86_RS01945,locus_tag:locus_tag
SOI86_RS01950,MIT1314_1_333227_338641,hypothetical protein,SOI86_RS01950,locus_tag:locus_tag
SOI86_RS01955,MIT1314_1_333227_338641,hypothetical protein,SOI86_RS01955,locus_tag:locus_tag
SOI86_RS01960,MIT1314_1_333227_338641,hypothetical protein,SOI86_RS01960,locus_tag:locus_tag
SOI86_RS01965,MIT1314_1_333227_338641,hypothetical protein,SOI86_RS01965,locus_tag:locus_tag
SOI86_RS01970,MIT1314_1_333227_338641,peroxiredoxin,SOI86_RS01970,locus_tag:locus_tag
