locus_tag,island_id,product,resolved_locus_tag,resolution_method
PMT9312_1502,MIT9312_1_1366521_1419587,conserved hypothetical protein,PMT9312_1502,locus_tag:locus_tag
PMT9312_1503,MIT9312_1_1366521_1419587,conserved hypothetical protein,PMT9312_1503,locus_tag:locus_tag
PMT9312_1504,MIT9312_1_1366521_1419587,conserved hypothetical protein,PMT9312_1504,locus_tag:locus_tag
PMT9312_1506,MIT9312_1_1366521_1419587,cupin domain-containing protein,PMT9312_1506,locus_tag:locus_tag
PMT9312_1507,MIT9312_1_1366521_1419587,uncharacterized conserved secreted protein,PMT9312_1507,locus_tag:locus_tag
PMT9312_1509,MIT9312_1_1366521_1419587,high light inducible protein,PMT9312_1509,locus_tag:locus_tag
PMT9312_1510,MIT9312_1_1366521_1419587,high light inducible protein,PMT9312_1510,locus_tag:locus_tag
PMT9312_1512,MIT9312_1_1366521_1419587,outer membrane porin,PMT9312_1512,locus_tag:locus_tag
PMT9312_1513,MIT9312_1_1366521_1419587,2-oxoglutarate/iron-dependent dioxygenase,PMT9312_1513,locus_tag:locus_tag
PMT9312_1514,MIT9312_1_1366521_1419587,conserved hypothetical protein family PM-12,PMT9312_1514,locus_tag:locus_tag
PMT9312_1515,MIT9312_1_1366521_1419587,outer membrane porin,PMT9312_1515,locus_tag:locus_tag
PMT9312_1516,MIT9312_1_1366521_1419587,uncharacterized conserved secreted protein (DUF3721),PMT9312_1516,locus_tag:locus_tag
PMT9312_1517,MIT9312_1_1366521_1419587,uncharacterized conserved membrane protein (DUF3721),PMT9312_1517,locus_tag:locus_tag
PMT9312_1518,MIT9312_1_1366521_1419587,putative phosphatase,PMT9312_1518,locus_tag:locus_tag
PMT9312_1519,MIT9312_1_1366521_1419587,"twin arginine-targeting translocase, TatA/E family protein",PMT9312_1519,locus_tag:locus_tag
PMT9312_1520,MIT9312_1_1366521_1419587,conserved hypothetical protein,PMT9312_1520,locus_tag:locus_tag
PMT9312_1939,MIT9312_1_1366521_1419587,conserved hypothetical protein,PMT9312_1939,locus_tag:locus_tag
PMT9312_1940,MIT9312_1_1366521_1419587,uncharacterized conserved membrane protein,PMT9312_1940,locus_tag:locus_tag
PMT9312_1942,MIT9312_1_1366521_1419587,uncharacterized conserved membrane protein PM-23,PMT9312_1942,locus_tag:locus_tag
PMT9312_1943,MIT9312_1_1366521_1419587,conserved hypothetical protein,PMT9312_1943,locus_tag:locus_tag
PMT9312_1944,MIT9312_1_1366521_1419587,uncharacterized conserved membrane protein,PMT9312_1944,locus_tag:locus_tag
PMT9312_1945,MIT9312_1_1366521_1419587,uncharacterized conserved membrane protein,PMT9312_1945,locus_tag:locus_tag
PMT9312_1946,MIT9312_1_1366521_1419587,conserved hypothetical protein,PMT9312_1946,locus_tag:locus_tag
PMT9312_1947,MIT9312_1_1366521_1419587,conserved hypothetical protein,PMT9312_1947,locus_tag:locus_tag
PMT9312_1948,MIT9312_1_1366521_1419587,Conserved hypothetical protein,PMT9312_1948,locus_tag:locus_tag
PMT9312_1949,MIT9312_1_1366521_1419587,conserved hypothetical protein,PMT9312_1949,locus_tag:locus_tag
PMT9312_1950,MIT9312_1_1366521_1419587,conserved hypothetical protein,PMT9312_1950,locus_tag:locus_tag
PMT9312_1952,MIT9312_1_1366521_1419587,Conserved hypothetical protein,PMT9312_1952,locus_tag:locus_tag
PMT9312_1956,MIT9312_1_1366521_1419587,Conserved hypothetical protein,PMT9312_1956,locus_tag:locus_tag
PMT9312_1960,MIT9312_1_1366521_1419587,conserved hypothetical protein,PMT9312_1960,locus_tag:locus_tag
PMT9312_1962,MIT9312_1_1366521_1419587,conserved hypothetical protein,PMT9312_1962,locus_tag:locus_tag
PMT9312_1963,MIT9312_1_1366521_1419587,Hypothetical protein,PMT9312_1963,locus_tag:locus_tag
PMT9312_1965,MIT9312_1_1366521_1419587,Conserved hypothetical protein,PMT9312_1965,locus_tag:locus_tag
PMT9312_1966,MIT9312_1_1366521_1419587,conserved hypothetical protein,PMT9312_1966,locus_tag:locus_tag
PMT9312_RS07805,MIT9312_1_1366521_1419587,high light inducible protein,PMT9312_RS07805,locus_tag:locus_tag
PMT9312_RS10090,MIT9312_1_1366521_1419587,chlorophyll a/b-binding protein,PMT9312_RS10090,locus_tag:locus_tag
PMT9312_0340,MIT9312_1_328150_332997,uncharacterized conserved membrane protein,PMT9312_0340,locus_tag:locus_tag
PMT9312_0341,MIT9312_1_328150_332997,plastoquinol terminal oxidase,PMT9312_0341,locus_tag:locus_tag
PMT9312_0343,MIT9312_1_328150_332997,conserved hypothetical protein,PMT9312_0343,locus_tag:locus_tag
PMT9312_0344,MIT9312_1_328150_332997,conserved hypothetical protein CHP03894,PMT9312_0344,locus_tag:locus_tag
PMT9312_0345,MIT9312_1_328150_332997,carotenoid isomerase protein family,PMT9312_0345,locus_tag:locus_tag
PMT9312_1821,MIT9312_1_328150_332997,conserved hypothetical protein,PMT9312_1821,locus_tag:locus_tag
PMT9312_1822,MIT9312_1_328150_332997,conserved hypothetical protein,PMT9312_1822,locus_tag:locus_tag
PMT9312_1823,MIT9312_1_328150_332997,Conserved hypothetical protein,PMT9312_1823,locus_tag:locus_tag
PMT9312_0357,MIT9312_1_337963_365363,RF-1 domain protein,PMT9312_0357,locus_tag:locus_tag
PMT9312_0358,MIT9312_1_337963_365363,conserved hypothetical protein (DUF1651),PMT9312_0358,locus_tag:locus_tag
PMT9312_0359,MIT9312_1_337963_365363,CAAX amino terminal protease,PMT9312_0359,locus_tag:locus_tag
PMT9312_0360,MIT9312_1_337963_365363,proline iminopeptidase,PMT9312_0360,locus_tag:locus_tag
PMT9312_0361,MIT9312_1_337963_365363,thiaminase II,PMT9312_0361,locus_tag:locus_tag
PMT9312_0362,MIT9312_1_337963_365363,bifunctional hydroxy-methylpyrimidine kinase/ hydroxy-phosphomethylpyrimidine kinase,PMT9312_0362,locus_tag:locus_tag
PMT9312_0363,MIT9312_1_337963_365363,conserved hypothetical protein,PMT9312_0363,locus_tag:locus_tag
PMT9312_0364,MIT9312_1_337963_365363,conserved hypothetical protein DUF985,PMT9312_0364,locus_tag:locus_tag
PMT9312_0365,MIT9312_1_337963_365363,conserved hypothetical protein,PMT9312_0365,locus_tag:locus_tag
PMT9312_0366,MIT9312_1_337963_365363,putative restriction endonuclease,PMT9312_0366,locus_tag:locus_tag
PMT9312_0368,MIT9312_1_337963_365363,conserved hypothetical protein,PMT9312_0368,locus_tag:locus_tag
PMT9312_0369,MIT9312_1_337963_365363,conserved hypothetical protein,PMT9312_0369,locus_tag:locus_tag
PMT9312_0370,MIT9312_1_337963_365363,uncharacterized TonB box-containing membrane protein,PMT9312_0370,locus_tag:locus_tag
PMT9312_0371,MIT9312_1_337963_365363,Conserved hypothetical protein,PMT9312_0371,locus_tag:locus_tag
PMT9312_0372,MIT9312_1_337963_365363,DNA G:T mismatch repair endonuclease,PMT9312_0372,locus_tag:locus_tag
PMT9312_0373,MIT9312_1_337963_365363,Putative Type II restriction endonuclease,PMT9312_0373,locus_tag:locus_tag
PMT9312_0374,MIT9312_1_337963_365363,conserved hypothetical protein,PMT9312_0374,locus_tag:locus_tag
PMT9312_0375,MIT9312_1_337963_365363,conserved hypothetical protein,PMT9312_0375,locus_tag:locus_tag
PMT9312_0376,MIT9312_1_337963_365363,conserved hypothetical protein,PMT9312_0376,locus_tag:locus_tag
PMT9312_0377,MIT9312_1_337963_365363,conserved hypothetical protein,PMT9312_0377,locus_tag:locus_tag
PMT9312_0378,MIT9312_1_337963_365363,Putative Type II cytosine-methyltransferase,PMT9312_0378,locus_tag:locus_tag
PMT9312_0379,MIT9312_1_337963_365363,conserved hypothetical protein,PMT9312_0379,locus_tag:locus_tag
PMT9312_0380,MIT9312_1_337963_365363,conserved hypothetical protein,PMT9312_0380,locus_tag:locus_tag
PMT9312_0381,MIT9312_1_337963_365363,conserved hypothetical protein,PMT9312_0381,locus_tag:locus_tag
PMT9312_1830,MIT9312_1_337963_365363,Hypothetical protein,PMT9312_1830,locus_tag:locus_tag
PMT9312_1831,MIT9312_1_337963_365363,Conserved hypothetical protein,PMT9312_1831,locus_tag:locus_tag
PMT9312_1832,MIT9312_1_337963_365363,conserved hypothetical protein,PMT9312_1832,locus_tag:locus_tag
PMT9312_1833,MIT9312_1_337963_365363,Hypothetical protein,PMT9312_1833,locus_tag:locus_tag
PMT9312_1834,MIT9312_1_337963_365363,conserved hypothetical protein,PMT9312_1834,locus_tag:locus_tag
PMT9312_RS01975,MIT9312_1_337963_365363,tyrosine-type recombinase/integrase,PMT9312_RS01975,locus_tag:locus_tag
PMT9312_0655,MIT9312_1_617230_622045,putative membrane protein,PMT9312_0655,locus_tag:locus_tag
PMT9312_0657,MIT9312_1_617230_622045,conserved hypothetical protein,PMT9312_0657,locus_tag:locus_tag
PMT9312_0659,MIT9312_1_617230_622045,conserved hypothetical protein,PMT9312_0659,locus_tag:locus_tag
PMT9312_1838,MIT9312_1_617230_622045,Conserved hypothetical protein,PMT9312_1838,locus_tag:locus_tag
PMT9312_1839,MIT9312_1_617230_622045,uncharacterized conserved membrane protein,PMT9312_1839,locus_tag:locus_tag
PMT9312_1840,MIT9312_1_617230_622045,uncharacterized conserved membrane protein,PMT9312_1840,locus_tag:locus_tag
PMT9312_RS09435,MIT9312_1_617230_622045,DUF4278 domain-containing protein,PMT9312_RS09435,locus_tag:locus_tag
PMT9312_0685,MIT9312_1_646552_694555,possible M protein repeat,PMT9312_0685,locus_tag:locus_tag
PMT9312_0687,MIT9312_1_646552_694555,high light inducible protein,PMT9312_0687,locus_tag:locus_tag
PMT9312_0688,MIT9312_1_646552_694555,high light inducible protein,PMT9312_0688,locus_tag:locus_tag
PMT9312_0689,MIT9312_1_646552_694555,conserved hypothetical protein,PMT9312_0689,locus_tag:locus_tag
PMT9312_0690,MIT9312_1_646552_694555,hypothetical protein,PMT9312_0690,locus_tag:locus_tag
PMT9312_0691,MIT9312_1_646552_694555,RmuC family protein,PMT9312_0691,locus_tag:locus_tag
PMT9312_0692,MIT9312_1_646552_694555,Conserved hypothetical protein,PMT9312_0692,locus_tag:locus_tag
PMT9312_0693,MIT9312_1_646552_694555,conserved hypothetical protein,PMT9312_0693,locus_tag:locus_tag
PMT9312_0694,MIT9312_1_646552_694555,"NAD-dependent DNA ligase, N-terminal domain",PMT9312_0694,locus_tag:locus_tag
PMT9312_0695,MIT9312_1_646552_694555,uncharacterized conserved membrane protein,PMT9312_0695,locus_tag:locus_tag
PMT9312_0696,MIT9312_1_646552_694555,conserved hypothetical protein,PMT9312_0696,locus_tag:locus_tag
PMT9312_0697,MIT9312_1_646552_694555,conserved hypothetical protein (DUF1651),PMT9312_0697,locus_tag:locus_tag
PMT9312_0699,MIT9312_1_646552_694555,uncharacterized conserved membrane protein,PMT9312_0699,locus_tag:locus_tag
PMT9312_0700,MIT9312_1_646552_694555,high light inducible protein,PMT9312_0700,locus_tag:locus_tag
PMT9312_0701,MIT9312_1_646552_694555,conserved hypothetical protein,PMT9312_0701,locus_tag:locus_tag
PMT9312_0702,MIT9312_1_646552_694555,tryptophan-rich conserved hypothetical protein CHP02450,PMT9312_0702,locus_tag:locus_tag
PMT9312_0703,MIT9312_1_646552_694555,conserved hypothetical protein,PMT9312_0703,locus_tag:locus_tag
PMT9312_0704,MIT9312_1_646552_694555,conserved hypothetical protein,PMT9312_0704,locus_tag:locus_tag
PMT9312_0705,MIT9312_1_646552_694555,short-chain dehydrogenase/reductase (SDR) superfamily,PMT9312_0705,locus_tag:locus_tag
PMT9312_0706,MIT9312_1_646552_694555,uncharacterized conserved membrane protein,PMT9312_0706,locus_tag:locus_tag
PMT9312_0707,MIT9312_1_646552_694555,possible uncharacterized conserved secreted protein,PMT9312_0707,locus_tag:locus_tag
PMT9312_0709,MIT9312_1_646552_694555,conserved hypothetical protein,PMT9312_0709,locus_tag:locus_tag
PMT9312_0710,MIT9312_1_646552_694555,uncharacterized conserved membrane protein,PMT9312_0710,locus_tag:locus_tag
PMT9312_0711,MIT9312_1_646552_694555,conserved hypothetical protein,PMT9312_0711,locus_tag:locus_tag
PMT9312_0712,MIT9312_1_646552_694555,conserved hypothetical protein,PMT9312_0712,locus_tag:locus_tag
PMT9312_0713,MIT9312_1_646552_694555,"uncharacterized conserved membrane protein, Prochlorococcus-specific",PMT9312_0713,locus_tag:locus_tag
PMT9312_0714,MIT9312_1_646552_694555,"protein of unknown function DUF1499, Prochlorococcus-specific",PMT9312_0714,locus_tag:locus_tag
PMT9312_0715,MIT9312_1_646552_694555,"potassium ion channel, VIC family",PMT9312_0715,locus_tag:locus_tag
PMT9312_0716,MIT9312_1_646552_694555,cytochrome c553 (cytochrome c6),PMT9312_0716,locus_tag:locus_tag
PMT9312_0717,MIT9312_1_646552_694555,two-component system response regulator RR class II (RRII)-CheY-OmpR,PMT9312_0717,locus_tag:locus_tag
PMT9312_0718,MIT9312_1_646552_694555,"two-component system sensor histidine kinase, phosphate sensing PhoR",PMT9312_0718,locus_tag:locus_tag
PMT9312_0719,MIT9312_1_646552_694555,uncharacterized conserved secreted protein,PMT9312_0719,locus_tag:locus_tag
PMT9312_0720,MIT9312_1_646552_694555,probable alkaline phosphatase,PMT9312_0720,locus_tag:locus_tag
PMT9312_0721,MIT9312_1_646552_694555,outer membrane porin,PMT9312_0721,locus_tag:locus_tag
PMT9312_0722,MIT9312_1_646552_694555,"phosphate ABC transporter, phosphate-binding protein PstS",PMT9312_0722,locus_tag:locus_tag
PMT9312_0723,MIT9312_1_646552_694555,chromate transporter,PMT9312_0723,locus_tag:locus_tag
PMT9312_0724,MIT9312_1_646552_694555,"multidrug efflux transporter, MFS family",PMT9312_0724,locus_tag:locus_tag
PMT9312_0725,MIT9312_1_646552_694555,glyceraldehyde-3-phosphate dehydrogenase,PMT9312_0725,locus_tag:locus_tag
PMT9312_0726,MIT9312_1_646552_694555,"bacterial regulatory protein, ArsR family",PMT9312_0726,locus_tag:locus_tag
PMT9312_0727,MIT9312_1_646552_694555,ABC-type phosphate transport system permease component,PMT9312_0727,locus_tag:locus_tag
PMT9312_0728,MIT9312_1_646552_694555,ABC-type phosphate transport system permease component,PMT9312_0728,locus_tag:locus_tag
PMT9312_0729,MIT9312_1_646552_694555,ABC-type phosphate transport system ATPase component,PMT9312_0729,locus_tag:locus_tag
PMT9312_0730,MIT9312_1_646552_694555,uncharacterized conserved secreted protein,PMT9312_0730,locus_tag:locus_tag
PMT9312_0731,MIT9312_1_646552_694555,"metallophosphoesterase, DNA ligase-associated",PMT9312_0731,locus_tag:locus_tag
PMT9312_0732,MIT9312_1_646552_694555,ATP-dependent Lhr-N-terminus-like helicase,PMT9312_0732,locus_tag:locus_tag
PMT9312_0733,MIT9312_1_646552_694555,ATP-dependent DNA ligase,PMT9312_0733,locus_tag:locus_tag
PMT9312_0734,MIT9312_1_646552_694555,putative mRNA 3-end processing factor,PMT9312_0734,locus_tag:locus_tag
PMT9312_0735,MIT9312_1_646552_694555,uncharacterized conserved membrane protein,PMT9312_0735,locus_tag:locus_tag
PMT9312_0736,MIT9312_1_646552_694555,"translation initiation factor IF-2, N-terminal domain-containing protein",PMT9312_0736,locus_tag:locus_tag
PMT9312_0737,MIT9312_1_646552_694555,conserved hypothetical protein,PMT9312_0737,locus_tag:locus_tag
PMT9312_0738,MIT9312_1_646552_694555,conserved hypothetical protein,PMT9312_0738,locus_tag:locus_tag
PMT9312_0739,MIT9312_1_646552_694555,conserved hypothetical protein,PMT9312_0739,locus_tag:locus_tag
PMT9312_0740,MIT9312_1_646552_694555,conserved hypothetical protein,PMT9312_0740,locus_tag:locus_tag
PMT9312_0741,MIT9312_1_646552_694555,conserved hypothetical protein,PMT9312_0741,locus_tag:locus_tag
PMT9312_0742,MIT9312_1_646552_694555,conserved hypothetical protein,PMT9312_0742,locus_tag:locus_tag
PMT9312_0743,MIT9312_1_646552_694555,uncharacterized conserved lipoprotein,PMT9312_0743,locus_tag:locus_tag
PMT9312_0744,MIT9312_1_646552_694555,conserved hypothetical protein,PMT9312_0744,locus_tag:locus_tag
PMT9312_0745,MIT9312_1_646552_694555,conserved hypothetical protein,PMT9312_0745,locus_tag:locus_tag
PMT9312_0746,MIT9312_1_646552_694555,conserved hypothetical protein,PMT9312_0746,locus_tag:locus_tag
PMT9312_0747,MIT9312_1_646552_694555,uncharacterized conserved metal-binding protein (DUF2103),PMT9312_0747,locus_tag:locus_tag
PMT9312_0748,MIT9312_1_646552_694555,cytochrome b6/f complex subunit VIII,PMT9312_0748,locus_tag:locus_tag
PMT9312_1841,MIT9312_1_646552_694555,conserved hypothetical protein,PMT9312_1841,locus_tag:locus_tag
PMT9312_1842,MIT9312_1_646552_694555,Conserved hypothetical protein,PMT9312_1842,locus_tag:locus_tag
PMT9312_1843,MIT9312_1_646552_694555,conserved hypothetical protein,PMT9312_1843,locus_tag:locus_tag
PMT9312_1844,MIT9312_1_646552_694555,conserved hypothetical protein,PMT9312_1844,locus_tag:locus_tag
PMT9312_1845,MIT9312_1_646552_694555,conserved hypothetical protein,PMT9312_1845,locus_tag:locus_tag
PMT9312_1847,MIT9312_1_646552_694555,Hypothetical protein,PMT9312_1847,locus_tag:locus_tag
PMT9312_1848,MIT9312_1_646552_694555,conserved hypothetical protein,PMT9312_1848,locus_tag:locus_tag
PMT9312_1850,MIT9312_1_646552_694555,uncharacterized conserved membrane protein,PMT9312_1850,locus_tag:locus_tag
PMT9312_1851,MIT9312_1_646552_694555,conserved hypothetical protein,PMT9312_1851,locus_tag:locus_tag
PMT9312_1852,MIT9312_1_646552_694555,conserved hypothetical protein,PMT9312_1852,locus_tag:locus_tag
PMT9312_1853,MIT9312_1_646552_694555,conserved hypothetical protein,PMT9312_1853,locus_tag:locus_tag
PMT9312_1855,MIT9312_1_646552_694555,possible uncharacterized conserved secreted protein,PMT9312_1855,locus_tag:locus_tag
PMT9312_1857,MIT9312_1_646552_694555,uncharacterized conserved lipoprotein,PMT9312_1857,locus_tag:locus_tag
PMT9312_1859,MIT9312_1_646552_694555,Conserved hypothetical protein,PMT9312_1859,locus_tag:locus_tag
PMT9312_0813,MIT9312_1_755637_780233,"iron stress-induced protein, Prochlorococcus-specific",PMT9312_0813,locus_tag:locus_tag
PMT9312_0814,MIT9312_1_755637_780233,"possible transcriptional regulator of iron metabolism, Crp/Fnr family protein",PMT9312_0814,locus_tag:locus_tag
PMT9312_0816,MIT9312_1_755637_780233,ABC transporter family protein,PMT9312_0816,locus_tag:locus_tag
PMT9312_0817,MIT9312_1_755637_780233,chlorophyll b synthase / chlorophyllide a oxygenase,PMT9312_0817,locus_tag:locus_tag
PMT9312_0818,MIT9312_1_755637_780233,conserved hypothetical protein,PMT9312_0818,locus_tag:locus_tag
PMT9312_0819,MIT9312_1_755637_780233,uncharacterized conserved secreted protein,PMT9312_0819,locus_tag:locus_tag
PMT9312_0820,MIT9312_1_755637_780233,conserved hypothetical protein,PMT9312_0820,locus_tag:locus_tag
PMT9312_0821,MIT9312_1_755637_780233,conserved hypothetical protein,PMT9312_0821,locus_tag:locus_tag
PMT9312_0822,MIT9312_1_755637_780233,conserved hypothetical protein,PMT9312_0822,locus_tag:locus_tag
PMT9312_0823,MIT9312_1_755637_780233,conserved hypothetical protein,PMT9312_0823,locus_tag:locus_tag
PMT9312_0824,MIT9312_1_755637_780233,conserved hypothetical protein,PMT9312_0824,locus_tag:locus_tag
PMT9312_0825,MIT9312_1_755637_780233,"ABC-type urea transporter, ATPase component UrtE",PMT9312_0825,locus_tag:locus_tag
PMT9312_0826,MIT9312_1_755637_780233,"ABC-type urea transporter, ATP-binding component UrtD",PMT9312_0826,locus_tag:locus_tag
PMT9312_0827,MIT9312_1_755637_780233,"ABC-type urea transporter, membrane component",PMT9312_0827,locus_tag:locus_tag
PMT9312_0828,MIT9312_1_755637_780233,"ABC-type urea transporter, permease component",PMT9312_0828,locus_tag:locus_tag
PMT9312_0829,MIT9312_1_755637_780233,"ABC-type urea transporter, substrate binding component",PMT9312_0829,locus_tag:locus_tag
PMT9312_0830,MIT9312_1_755637_780233,urease accessory protein UreG,PMT9312_0830,locus_tag:locus_tag
PMT9312_0831,MIT9312_1_755637_780233,urease accessory protein UreF,PMT9312_0831,locus_tag:locus_tag
PMT9312_0832,MIT9312_1_755637_780233,urease accessory protein UreE,PMT9312_0832,locus_tag:locus_tag
PMT9312_0833,MIT9312_1_755637_780233,urease accessory protein UreD,PMT9312_0833,locus_tag:locus_tag
PMT9312_0834,MIT9312_1_755637_780233,urease gamma subunit,PMT9312_0834,locus_tag:locus_tag
PMT9312_0835,MIT9312_1_755637_780233,urease beta subunit,PMT9312_0835,locus_tag:locus_tag
PMT9312_0836,MIT9312_1_755637_780233,urease alpha subunit,PMT9312_0836,locus_tag:locus_tag
PMT9312_0837,MIT9312_1_755637_780233,glucosyl-3-phosphoglycerate synthase,PMT9312_0837,locus_tag:locus_tag
PMT9312_0838,MIT9312_1_755637_780233,possible glucosyl(mannosyl)glycerate-glucosidase,PMT9312_0838,locus_tag:locus_tag
PMT9312_0839,MIT9312_1_755637_780233,glucosyl-3-phosphoglycerate phosphatase,PMT9312_0839,locus_tag:locus_tag
PMT9312_0840,MIT9312_1_755637_780233,D-glycerate 3-kinase,PMT9312_0840,locus_tag:locus_tag
PMT9312_0841,MIT9312_1_755637_780233,conserved hypothetical protein (DUF1830),PMT9312_0841,locus_tag:locus_tag
PMT9312_0843,MIT9312_1_755637_780233,undecaprenyl-diphosphatase,PMT9312_0843,locus_tag:locus_tag
PMT9312_1864,MIT9312_1_755637_780233,Conserved hypothetical protein,PMT9312_1864,locus_tag:locus_tag
PMT9312_1866,MIT9312_1_755637_780233,Conserved hypothetical protein,PMT9312_1866,locus_tag:locus_tag
PMT9312_RS09750,MIT9312_1_755637_780233,hypothetical protein,PMT9312_RS09750,locus_tag:locus_tag
PMT9312_0931,MIT9312_1_868017_886438,50S ribosomal protein L33,PMT9312_0931,locus_tag:locus_tag
PMT9312_0932,MIT9312_1_868017_886438,30S ribosomal protein S18,PMT9312_0932,locus_tag:locus_tag
PMT9312_0933,MIT9312_1_868017_886438,exoribonuclease II,PMT9312_0933,locus_tag:locus_tag
PMT9312_0934,MIT9312_1_868017_886438,methionine--tRNA ligase,PMT9312_0934,locus_tag:locus_tag
PMT9312_0935,MIT9312_1_868017_886438,possible SMC domain N terminal domain,PMT9312_0935,locus_tag:locus_tag
PMT9312_0936,MIT9312_1_868017_886438,cofactor assembly of complex C subunit CCB2,PMT9312_0936,locus_tag:locus_tag
PMT9312_0937,MIT9312_1_868017_886438,uncharacterized conserved membrane protein,PMT9312_0937,locus_tag:locus_tag
PMT9312_0938,MIT9312_1_868017_886438,bifunctional adenosylcobinamide kinase / adenosylcobinamide-phosphate guanylyltransferase,PMT9312_0938,locus_tag:locus_tag
PMT9312_0939,MIT9312_1_868017_886438,tRNA (cytidine/uridine-2'-O)-ribose methyltransferase,PMT9312_0939,locus_tag:locus_tag
PMT9312_0940,MIT9312_1_868017_886438,ATP-dependent Clp protease adaptor protein ClpS,PMT9312_0940,locus_tag:locus_tag
PMT9312_0941,MIT9312_1_868017_886438,conserved hypothetical protein,PMT9312_0941,locus_tag:locus_tag
PMT9312_0943,MIT9312_1_868017_886438,conserved hypothetical protein,PMT9312_0943,locus_tag:locus_tag
PMT9312_0944,MIT9312_1_868017_886438,2-Cys peroxiredoxin,PMT9312_0944,locus_tag:locus_tag
PMT9312_0946,MIT9312_1_868017_886438,possible photosystem II D1 repair protein FtsH3,PMT9312_0946,locus_tag:locus_tag
PMT9312_0947,MIT9312_1_868017_886438,50S ribosomal protein L32,PMT9312_0947,locus_tag:locus_tag
PMT9312_0948,MIT9312_1_868017_886438,conserved hypothetical protein,PMT9312_0948,locus_tag:locus_tag
PMT9312_0949,MIT9312_1_868017_886438,"HAD hydrolase, IA, variant 3 family protein",PMT9312_0949,locus_tag:locus_tag
PMT9312_0950,MIT9312_1_868017_886438,zinc- or iron-chelating domain-containing protein,PMT9312_0950,locus_tag:locus_tag
PMT9312_0951,MIT9312_1_868017_886438,uncharacterized membrane protein,PMT9312_0951,locus_tag:locus_tag
PMT9312_0952,MIT9312_1_868017_886438,uncharacterized membrane protein (UPF0016),PMT9312_0952,locus_tag:locus_tag
PMT9312_0953,MIT9312_1_868017_886438,exoribonuclease R,PMT9312_0953,locus_tag:locus_tag
PMT9312_0954,MIT9312_1_868017_886438,uncharacterized conserved membrane protein,PMT9312_0954,locus_tag:locus_tag
PMT9312_0955,MIT9312_1_868017_886438,NADH dehydrogenase subunit NdhV,PMT9312_0955,locus_tag:locus_tag
PMT9312_1869,MIT9312_1_868017_886438,conserved hypothetical protein,PMT9312_1869,locus_tag:locus_tag
PMT9312_1871,MIT9312_1_868017_886438,conserved hypothetical protein,PMT9312_1871,locus_tag:locus_tag
PMT9312_1872,MIT9312_1_868017_886438,Conserved hypothetical protein,PMT9312_1872,locus_tag:locus_tag
PMT9312_0980,MIT9312_1_914986_953253,conserved hypothetical protein (DUF2862),PMT9312_0980,locus_tag:locus_tag
PMT9312_0981,MIT9312_1_914986_953253,ATP-binding cassette-type viologen exporter,PMT9312_0981,locus_tag:locus_tag
PMT9312_0982,MIT9312_1_914986_953253,"ATP-binding cassette-type viologen exporter, permease component",PMT9312_0982,locus_tag:locus_tag
PMT9312_0983,MIT9312_1_914986_953253,ATP-binding cassette-type viologen exporter,PMT9312_0983,locus_tag:locus_tag
PMT9312_0984,MIT9312_1_914986_953253,uncharacterized conserved membrane protein,PMT9312_0984,locus_tag:locus_tag
PMT9312_0985,MIT9312_1_914986_953253,conserved hypothetical protein,PMT9312_0985,locus_tag:locus_tag
PMT9312_0986,MIT9312_1_914986_953253,sulfite exporter TauE/SafE family protein,PMT9312_0986,locus_tag:locus_tag
PMT9312_0987,MIT9312_1_914986_953253,HNH endonuclease,PMT9312_0987,locus_tag:locus_tag
PMT9312_0988,MIT9312_1_914986_953253,"uncharacterized secreted protein, Prochlorococcus-specific",PMT9312_0988,locus_tag:locus_tag
PMT9312_0989,MIT9312_1_914986_953253,uncharacterized conserved membrane protein,PMT9312_0989,locus_tag:locus_tag
PMT9312_0990,MIT9312_1_914986_953253,conserved hypothetical protein,PMT9312_0990,locus_tag:locus_tag
PMT9312_0991,MIT9312_1_914986_953253,phosphoribosyl transferase domain containing protein,PMT9312_0991,locus_tag:locus_tag
PMT9312_0992,MIT9312_1_914986_953253,nucleoside 2-deoxyribosyltransferase family protein,PMT9312_0992,locus_tag:locus_tag
PMT9312_0993,MIT9312_1_914986_953253,30S ribosomal protein S21,PMT9312_0993,locus_tag:locus_tag
PMT9312_0994,MIT9312_1_914986_953253,helix-hairpin-helix DNA-binding motif class 1-containing protein,PMT9312_0994,locus_tag:locus_tag
PMT9312_0995,MIT9312_1_914986_953253,possible uridine kinase,PMT9312_0995,locus_tag:locus_tag
PMT9312_0996,MIT9312_1_914986_953253,FAD/NAD-binding domain-containing protein,PMT9312_0996,locus_tag:locus_tag
PMT9312_0997,MIT9312_1_914986_953253,conserved hypothetical protein,PMT9312_0997,locus_tag:locus_tag
PMT9312_0999,MIT9312_1_914986_953253,conserved hypothetical protein,PMT9312_0999,locus_tag:locus_tag
PMT9312_1000,MIT9312_1_914986_953253,peptidase S51,PMT9312_1000,locus_tag:locus_tag
PMT9312_1001,MIT9312_1_914986_953253,acetyltransferase family protein,PMT9312_1001,locus_tag:locus_tag
PMT9312_1003,MIT9312_1_914986_953253,conserved hypothetical protein (DUF3303),PMT9312_1003,locus_tag:locus_tag
PMT9312_1004,MIT9312_1_914986_953253,uncharacterized conserved membrane protein,PMT9312_1004,locus_tag:locus_tag
PMT9312_1005,MIT9312_1_914986_953253,uncharacterized conserved membrane protein,PMT9312_1005,locus_tag:locus_tag
