locus_tag,island_id,product,resolved_locus_tag,resolution_method
NATL1_08621,NATL1A_1_777552_859828,conserved hypothetical protein distantly related to alpha-glycosyltransferases family 4,NATL1_08621,locus_tag:locus_tag
NATL1_08631,NATL1A_1_777552_859828,heparinase II/III-like family protein,NATL1_08631,locus_tag:locus_tag
NATL1_08641,NATL1A_1_777552_859828,nucleotide sugar dehydrogenase family protein,NATL1_08641,locus_tag:locus_tag
NATL1_08651,NATL1A_1_777552_859828,asparagine synthase (glutamine-hydrolyzing),NATL1_08651,locus_tag:locus_tag
NATL1_08661,NATL1A_1_777552_859828,hypothetical protein,NATL1_08661,locus_tag:locus_tag
NATL1_08671,NATL1A_1_777552_859828,beta-lactamase superfamily domain protein,NATL1_08671,locus_tag:locus_tag
NATL1_08681,NATL1A_1_777552_859828,hypothetical protein,NATL1_08681,locus_tag:locus_tag
NATL1_08691,NATL1A_1_777552_859828,hypothetical protein,NATL1_08691,locus_tag:locus_tag
NATL1_08701,NATL1A_1_777552_859828,hypothetical protein,NATL1_08701,locus_tag:locus_tag
NATL1_08711,NATL1A_1_777552_859828,N-acetyl sugar amidotransferase family protein,NATL1_08711,locus_tag:locus_tag
NATL1_08721,NATL1A_1_777552_859828,"N,N'-diacetyllegionaminate synthase",NATL1_08721,locus_tag:locus_tag
NATL1_08731,NATL1A_1_777552_859828,"UDP-N,N'-diacetylbacillosamine 2-epimerase (hydrolysing)",NATL1_08731,locus_tag:locus_tag
NATL1_08741,NATL1A_1_777552_859828,N-acylneuraminate cytidylyltransferase,NATL1_08741,locus_tag:locus_tag
NATL1_08751,NATL1A_1_777552_859828,"imidazole glycerol phosphate synthase, glutamineamidotransferase subunit",NATL1_08751,locus_tag:locus_tag
NATL1_08761,NATL1A_1_777552_859828,"imidazole glycerol phosphate synthase, glutamineamidotransferase subunit",NATL1_08761,locus_tag:locus_tag
NATL1_08771,NATL1A_1_777552_859828,capsular exopolysaccharide family domain protein,NATL1_08771,locus_tag:locus_tag
NATL1_08781,NATL1A_1_777552_859828,polysaccharide biosynthesis/export family protein,NATL1_08781,locus_tag:locus_tag
NATL1_08791,NATL1A_1_777552_859828,conserved hypothetical protein,NATL1_08791,locus_tag:locus_tag
NATL1_08801,NATL1A_1_777552_859828,hypothetical protein,NATL1_08801,locus_tag:locus_tag
NATL1_08811,NATL1A_1_777552_859828,hypothetical protein,NATL1_08811,locus_tag:locus_tag
NATL1_08821,NATL1A_1_777552_859828,conserved hypothetical protein,NATL1_08821,locus_tag:locus_tag
NATL1_08831,NATL1A_1_777552_859828,ribbon helix-helix domain-containing protein,NATL1_08831,locus_tag:locus_tag
NATL1_08841,NATL1A_1_777552_859828,hypothetical protein,NATL1_08841,locus_tag:locus_tag
NATL1_08851,NATL1A_1_777552_859828,conserved hypothetical protein,NATL1_08851,locus_tag:locus_tag
NATL1_08861,NATL1A_1_777552_859828,Predicted protein family PM-12,NATL1_08861,locus_tag:locus_tag
NATL1_08871,NATL1A_1_777552_859828,NTF2-like domain-containing protein,NATL1_08871,locus_tag:locus_tag
NATL1_08881,NATL1A_1_777552_859828,L-asparaginase II family protein,NATL1_08881,locus_tag:locus_tag
NATL1_08891,NATL1A_1_777552_859828,CGLD27-like uncharacterized conserved membrane protein,NATL1_08891,locus_tag:locus_tag
NATL1_08901,NATL1A_1_777552_859828,oligomerisation domain protein,NATL1_08901,locus_tag:locus_tag
NATL1_08911,NATL1A_1_777552_859828,conserved hypothetical protein,NATL1_08911,locus_tag:locus_tag
NATL1_08931,NATL1A_1_777552_859828,"carbamoyl-phosphate synthase, large subunit",NATL1_08931,locus_tag:locus_tag
NATL1_08941,NATL1A_1_777552_859828,magnesium-protoporphyrin IX monomethyl ester aerobic oxidative cyclase,NATL1_08941,locus_tag:locus_tag
NATL1_08951,NATL1A_1_777552_859828,2Fe-2S ferredoxin,NATL1_08951,locus_tag:locus_tag
NATL1_08961,NATL1A_1_777552_859828,conserved hypothetical protein,NATL1_08961,locus_tag:locus_tag
NATL1_08971,NATL1A_1_777552_859828,conserved hypothetical protein,NATL1_08971,locus_tag:locus_tag
NATL1_08981,NATL1A_1_777552_859828,NAD binding domain of 6-phosphogluconate dehydrogenase family protein,NATL1_08981,locus_tag:locus_tag
NATL1_09001,NATL1A_1_777552_859828,conserved hypothetical protein,NATL1_09001,locus_tag:locus_tag
NATL1_09011,NATL1A_1_777552_859828,ATP-binding cassette-type viologen exporter,NATL1_09011,locus_tag:locus_tag
NATL1_09021,NATL1A_1_777552_859828,"ATP-binding cassette-type viologen exporter, permease component",NATL1_09021,locus_tag:locus_tag
NATL1_09031,NATL1A_1_777552_859828,ATP-binding cassette-type viologen exporter,NATL1_09031,locus_tag:locus_tag
NATL1_09041,NATL1A_1_777552_859828,"Mn2+/Fe2+ transporter, NRAMP family",NATL1_09041,locus_tag:locus_tag
NATL1_09051,NATL1A_1_777552_859828,conserved hypothetical protein,NATL1_09051,locus_tag:locus_tag
NATL1_09061,NATL1A_1_777552_859828,phosphoribosyl transferase domain containing protein,NATL1_09061,locus_tag:locus_tag
NATL1_09071,NATL1A_1_777552_859828,conserved hypothetical protein,NATL1_09071,locus_tag:locus_tag
NATL1_09081,NATL1A_1_777552_859828,conserved hypothetical protein,NATL1_09081,locus_tag:locus_tag
NATL1_09091,NATL1A_1_777552_859828,conserved hypothetical protein (DUF2862),NATL1_09091,locus_tag:locus_tag
NATL1_09101,NATL1A_1_777552_859828,conserved hypothetical protein,NATL1_09101,locus_tag:locus_tag
NATL1_09111,NATL1A_1_777552_859828,conserved hypothetical protein,NATL1_09111,locus_tag:locus_tag
NATL1_09121,NATL1A_1_777552_859828,sulfite exporter TauE/SafE family protein,NATL1_09121,locus_tag:locus_tag
NATL1_09131,NATL1A_1_777552_859828,glucosyl-3-phosphoglycerate synthase,NATL1_09131,locus_tag:locus_tag
NATL1_09141,NATL1A_1_777552_859828,possible glucosyl(mannosyl)glycerate-glucosidase,NATL1_09141,locus_tag:locus_tag
NATL1_09151,NATL1A_1_777552_859828,glucosyl-3-phosphoglycerate phosphatase,NATL1_09151,locus_tag:locus_tag
NATL1_09161,NATL1A_1_777552_859828,D-glycerate 3-kinase,NATL1_09161,locus_tag:locus_tag
NATL1_09171,NATL1A_1_777552_859828,conserved hypothetical protein,NATL1_09171,locus_tag:locus_tag
NATL1_09191,NATL1A_1_777552_859828,putative gRAM domain,NATL1_09191,locus_tag:locus_tag
NATL1_09201,NATL1A_1_777552_859828,undecaprenyl-diphosphatase,NATL1_09201,locus_tag:locus_tag
NATL1_09211,NATL1A_1_777552_859828,uncharacterized conserved membrane protein,NATL1_09211,locus_tag:locus_tag
NATL1_09221,NATL1A_1_777552_859828,conserved hypothetical protein,NATL1_09221,locus_tag:locus_tag
NATL1_09231,NATL1A_1_777552_859828,peptide methionine sulfoxide reductase,NATL1_09231,locus_tag:locus_tag
NATL1_09241,NATL1A_1_777552_859828,regulator of phycobilisome association C,NATL1_09241,locus_tag:locus_tag
NATL1_09251,NATL1A_1_777552_859828,putative ABC multidrug efflux transporter,NATL1_09251,locus_tag:locus_tag
NATL1_09261,NATL1A_1_777552_859828,conserved hypothetical protein,NATL1_09261,locus_tag:locus_tag
NATL1_09271,NATL1A_1_777552_859828,anthranilate phosphoribosyltransferase,NATL1_09271,locus_tag:locus_tag
NATL1_09281,NATL1A_1_777552_859828,carbamoyl-phosphate synthase small subunit,NATL1_09281,locus_tag:locus_tag
NATL1_09291,NATL1A_1_777552_859828,anti-anti-sigma factor family protein,NATL1_09291,locus_tag:locus_tag
NATL1_09301,NATL1A_1_777552_859828,ribonuclease III domain protein,NATL1_09301,locus_tag:locus_tag
NATL1_09311,NATL1A_1_777552_859828,23S rRNA (guanosine2251-2'-O)-methyltransferase,NATL1_09311,locus_tag:locus_tag
NATL1_09321,NATL1A_1_777552_859828,uncharacterized conserved secreted protein (DUF1816),NATL1_09321,locus_tag:locus_tag
NATL1_RS04065,NATL1A_1_777552_859828,hypothetical protein,NATL1_RS04065,locus_tag:locus_tag
NATL1_09551,NATL1A_1_879206_883383,conserved hypothetical protein,NATL1_09551,locus_tag:locus_tag
NATL1_09561,NATL1A_1_879206_883383,dolichyl-phosphate-mannose-mannosyltransferase family protein,NATL1_09561,locus_tag:locus_tag
NATL1_09571,NATL1A_1_879206_883383,Conserved hypothetical protein,NATL1_09571,locus_tag:locus_tag
NATL1_09581,NATL1A_1_879206_883383,conserved hypothetical protein,NATL1_09581,locus_tag:locus_tag
NATL1_09591,NATL1A_1_879206_883383,conserved hypothetical protein,NATL1_09591,locus_tag:locus_tag
NATL1_09611,NATL1A_1_879206_883383,uncharacterized conserved metal-binding protein (DUF2103),NATL1_09611,locus_tag:locus_tag
NATL1_09621,NATL1A_1_879206_883383,cytochrome b6/f complex subunit VIII,NATL1_09621,locus_tag:locus_tag
NATL1_10081,NATL1A_1_933964_963293,ATP adenylyltransferase,NATL1_10081,locus_tag:locus_tag
NATL1_10101,NATL1A_1_933964_963293,DnaJ type IV chaperone protein,NATL1_10101,locus_tag:locus_tag
NATL1_10111,NATL1A_1_933964_963293,"phenylalanine--tRNA ligase, beta subunit",NATL1_10111,locus_tag:locus_tag
NATL1_10121,NATL1A_1_933964_963293,50S ribosomal protein L33,NATL1_10121,locus_tag:locus_tag
NATL1_10131,NATL1A_1_933964_963293,30S ribosomal protein S18,NATL1_10131,locus_tag:locus_tag
NATL1_10141,NATL1A_1_933964_963293,exoribonuclease II,NATL1_10141,locus_tag:locus_tag
NATL1_10151,NATL1A_1_933964_963293,methionine--tRNA ligase,NATL1_10151,locus_tag:locus_tag
NATL1_10161,NATL1A_1_933964_963293,SMC domain-containing protein,NATL1_10161,locus_tag:locus_tag
NATL1_10171,NATL1A_1_933964_963293,cofactor assembly of complex C subunit CCB2,NATL1_10171,locus_tag:locus_tag
NATL1_10181,NATL1A_1_933964_963293,bifunctional adenosylcobinamide kinase / adenosylcobinamide-phosphate guanylyltransferase,NATL1_10181,locus_tag:locus_tag
NATL1_10191,NATL1A_1_933964_963293,tRNA (cytidine/uridine-2'-O)-ribose methyltransferase,NATL1_10191,locus_tag:locus_tag
NATL1_10201,NATL1A_1_933964_963293,conserved hypothetical protein,NATL1_10201,locus_tag:locus_tag
NATL1_10211,NATL1A_1_933964_963293,conserved hypothetical protein,NATL1_10211,locus_tag:locus_tag
NATL1_10221,NATL1A_1_933964_963293,Conserved hypothetical protein,NATL1_10221,locus_tag:locus_tag
NATL1_10231,NATL1A_1_933964_963293,conserved hypothetical protein,NATL1_10231,locus_tag:locus_tag
NATL1_10251,NATL1A_1_933964_963293,conserved hypothetical protein,NATL1_10251,locus_tag:locus_tag
NATL1_10261,NATL1A_1_933964_963293,Conserved hypothetical protein,NATL1_10261,locus_tag:locus_tag
NATL1_10271,NATL1A_1_933964_963293,conserved hypothetical protein,NATL1_10271,locus_tag:locus_tag
NATL1_10281,NATL1A_1_933964_963293,conserved hypothetical protein,NATL1_10281,locus_tag:locus_tag
NATL1_10291,NATL1A_1_933964_963293,conserved hypothetical protein,NATL1_10291,locus_tag:locus_tag
NATL1_10301,NATL1A_1_933964_963293,pyridoxamine 5'-phosphate oxidase,NATL1_10301,locus_tag:locus_tag
NATL1_10321,NATL1A_1_933964_963293,conserved hypothetical protein,NATL1_10321,locus_tag:locus_tag
NATL1_10331,NATL1A_1_933964_963293,2-Cys peroxiredoxin,NATL1_10331,locus_tag:locus_tag
NATL1_10341,NATL1A_1_933964_963293,possible photosystem II D1 repair protein FtsH3,NATL1_10341,locus_tag:locus_tag
NATL1_10351,NATL1A_1_933964_963293,50S ribosomal protein L32,NATL1_10351,locus_tag:locus_tag
NATL1_10361,NATL1A_1_933964_963293,conserved hypothetical protein,NATL1_10361,locus_tag:locus_tag
NATL1_10371,NATL1A_1_933964_963293,"HAD hydrolase, IA, variant 3 family protein",NATL1_10371,locus_tag:locus_tag
NATL1_10381,NATL1A_1_933964_963293,single-stranded DNA-specific exonuclease,NATL1_10381,locus_tag:locus_tag
NATL1_10391,NATL1A_1_933964_963293,photosystem II biogenesis protein Psb30,NATL1_10391,locus_tag:locus_tag
NATL1_10401,NATL1A_1_933964_963293,uncharacterized membrane protein,NATL1_10401,locus_tag:locus_tag
NATL1_10411,NATL1A_1_933964_963293,uncharacterized membrane protein (UPF0016),NATL1_10411,locus_tag:locus_tag
NATL1_10421,NATL1A_1_933964_963293,exoribonuclease R,NATL1_10421,locus_tag:locus_tag
NATL1_10431,NATL1A_1_933964_963293,3-octaprenyl-4-hydroxybenzoate carboxy-lyase,NATL1_10431,locus_tag:locus_tag
NATL1_10441,NATL1A_1_933964_963293,uncharacterized conserved membrane protein,NATL1_10441,locus_tag:locus_tag
NATL1_10451,NATL1A_1_933964_963293,NADH dehydrogenase subunit NdhV,NATL1_10451,locus_tag:locus_tag
NATL1_10691,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_10691,locus_tag:locus_tag
NATL1_10701,NATL1A_1_986893_1175206,possible uridine kinase,NATL1_10701,locus_tag:locus_tag
NATL1_10711,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_10711,locus_tag:locus_tag
NATL1_10721,NATL1A_1_986893_1175206,Conserved hypothetical protein,NATL1_10721,locus_tag:locus_tag
NATL1_10731,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_10731,locus_tag:locus_tag
NATL1_10741,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_10741,locus_tag:locus_tag
NATL1_10751,NATL1A_1_986893_1175206,NADPH-dependent reductase,NATL1_10751,locus_tag:locus_tag
NATL1_10761,NATL1A_1_986893_1175206,Conserved hypothetical protein,NATL1_10761,locus_tag:locus_tag
NATL1_10781,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_10781,locus_tag:locus_tag
NATL1_10791,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_10791,locus_tag:locus_tag
NATL1_10801,NATL1A_1_986893_1175206,possible Domain of unknown function DUF38,NATL1_10801,locus_tag:locus_tag
NATL1_10811,NATL1A_1_986893_1175206,nif11-like leader peptide domain protein,NATL1_10811,locus_tag:locus_tag
NATL1_10821,NATL1A_1_986893_1175206,delta-12 fatty acid desaturase DesA2,NATL1_10821,locus_tag:locus_tag
NATL1_10831,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_10831,locus_tag:locus_tag
NATL1_10841,NATL1A_1_986893_1175206,peptidase S51,NATL1_10841,locus_tag:locus_tag
NATL1_10851,NATL1A_1_986893_1175206,short chain dehydrogenase family protein,NATL1_10851,locus_tag:locus_tag
NATL1_10861,NATL1A_1_986893_1175206,metallo-hydrolase/oxidoreductase,NATL1_10861,locus_tag:locus_tag
NATL1_10871,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_10871,locus_tag:locus_tag
NATL1_10881,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_10881,locus_tag:locus_tag
NATL1_10891,NATL1A_1_986893_1175206,nif11-like leader peptide domain protein,NATL1_10891,locus_tag:locus_tag
NATL1_10901,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_10901,locus_tag:locus_tag
NATL1_10911,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_10911,locus_tag:locus_tag
NATL1_10921,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_10921,locus_tag:locus_tag
NATL1_10931,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_10931,locus_tag:locus_tag
NATL1_10941,NATL1A_1_986893_1175206,"potassium ion channel, VIC family",NATL1_10941,locus_tag:locus_tag
NATL1_10951,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_10951,locus_tag:locus_tag
NATL1_10971,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_10971,locus_tag:locus_tag
NATL1_10981,NATL1A_1_986893_1175206,Conserved hypothetical protein,NATL1_10981,locus_tag:locus_tag
NATL1_10991,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_10991,locus_tag:locus_tag
NATL1_11001,NATL1A_1_986893_1175206,bacteriophage-like DNA-binding domain-containing protein,NATL1_11001,locus_tag:locus_tag
NATL1_11011,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_11011,locus_tag:locus_tag
NATL1_11021,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_11021,locus_tag:locus_tag
NATL1_11031,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_11031,locus_tag:locus_tag
NATL1_11051,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_11051,locus_tag:locus_tag
NATL1_11061,NATL1A_1_986893_1175206,AbrB-like transcriptional regulator involved in photosynthesis regulation,NATL1_11061,locus_tag:locus_tag
NATL1_11071,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_11071,locus_tag:locus_tag
NATL1_11081,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_11081,locus_tag:locus_tag
NATL1_11091,NATL1A_1_986893_1175206,NAD-dependent DNA ligase,NATL1_11091,locus_tag:locus_tag
NATL1_11111,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_11111,locus_tag:locus_tag
NATL1_11121,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_11121,locus_tag:locus_tag
NATL1_11131,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_11131,locus_tag:locus_tag
NATL1_11141,NATL1A_1_986893_1175206,high light inducible protein,NATL1_11141,locus_tag:locus_tag
NATL1_11151,NATL1A_1_986893_1175206,high light inducible protein,NATL1_11151,locus_tag:locus_tag
NATL1_11161,NATL1A_1_986893_1175206,high light inducible protein,NATL1_11161,locus_tag:locus_tag
NATL1_11171,NATL1A_1_986893_1175206,possible high light inducible protein,NATL1_11171,locus_tag:locus_tag
NATL1_11181,NATL1A_1_986893_1175206,high light inducible protein,NATL1_11181,locus_tag:locus_tag
NATL1_11191,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_11191,locus_tag:locus_tag
NATL1_11201,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_11201,locus_tag:locus_tag
NATL1_11211,NATL1A_1_986893_1175206,"possible DNA gyrase/topoisomerase IV, subunit",NATL1_11211,locus_tag:locus_tag
NATL1_11221,NATL1A_1_986893_1175206,NAD-dependent DNA ligase,NATL1_11221,locus_tag:locus_tag
NATL1_11231,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_11231,locus_tag:locus_tag
NATL1_11241,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_11241,locus_tag:locus_tag
NATL1_11251,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_11251,locus_tag:locus_tag
NATL1_11261,NATL1A_1_986893_1175206,thiamine-binding protein,NATL1_11261,locus_tag:locus_tag
NATL1_11271,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_11271,locus_tag:locus_tag
NATL1_11281,NATL1A_1_986893_1175206,Conserved hypothetical protein,NATL1_11281,locus_tag:locus_tag
NATL1_11291,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_11291,locus_tag:locus_tag
NATL1_11301,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_11301,locus_tag:locus_tag
NATL1_11311,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_11311,locus_tag:locus_tag
NATL1_11331,NATL1A_1_986893_1175206,possible uncharacterized conserved secreted protein,NATL1_11331,locus_tag:locus_tag
NATL1_11341,NATL1A_1_986893_1175206,plastoquinol terminal oxidase,NATL1_11341,locus_tag:locus_tag
NATL1_11351,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_11351,locus_tag:locus_tag
NATL1_11361,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_11361,locus_tag:locus_tag
NATL1_11371,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_11371,locus_tag:locus_tag
NATL1_11411,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_11411,locus_tag:locus_tag
NATL1_11421,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_11421,locus_tag:locus_tag
NATL1_11431,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_11431,locus_tag:locus_tag
NATL1_11441,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_11441,locus_tag:locus_tag
NATL1_11451,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_11451,locus_tag:locus_tag
NATL1_11461,NATL1A_1_986893_1175206,"transcriptional phosphate regulator, Crp family",NATL1_11461,locus_tag:locus_tag
NATL1_11471,NATL1A_1_986893_1175206,two-component system response regulator RR class II (RRII)-CheY-OmpR,NATL1_11471,locus_tag:locus_tag
NATL1_11481,NATL1A_1_986893_1175206,"two-component system sensor histidine kinase, phosphate sensing PhoR",NATL1_11481,locus_tag:locus_tag
NATL1_11491,NATL1A_1_986893_1175206,uncharacterized conserved secreted protein,NATL1_11491,locus_tag:locus_tag
NATL1_11501,NATL1A_1_986893_1175206,probable alkaline phosphatase,NATL1_11501,locus_tag:locus_tag
NATL1_11511,NATL1A_1_986893_1175206,outer membrane porin,NATL1_11511,locus_tag:locus_tag
NATL1_11521,NATL1A_1_986893_1175206,"phosphate ABC transporter, phosphate-binding protein PstS",NATL1_11521,locus_tag:locus_tag
NATL1_11531,NATL1A_1_986893_1175206,uncharacterized conserved lipoprotein,NATL1_11531,locus_tag:locus_tag
NATL1_11541,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_11541,locus_tag:locus_tag
NATL1_11551,NATL1A_1_986893_1175206,chromate transporter,NATL1_11551,locus_tag:locus_tag
NATL1_11561,NATL1A_1_986893_1175206,"multidrug efflux transporter, MFS family",NATL1_11561,locus_tag:locus_tag
NATL1_11571,NATL1A_1_986893_1175206,glyceraldehyde-3-phosphate dehydrogenase,NATL1_11571,locus_tag:locus_tag
NATL1_11581,NATL1A_1_986893_1175206,"bacterial regulatory protein, ArsR family",NATL1_11581,locus_tag:locus_tag
NATL1_11591,NATL1A_1_986893_1175206,arsenate efflux pump,NATL1_11591,locus_tag:locus_tag
NATL1_11601,NATL1A_1_986893_1175206,NTF2-like domain-containing protein,NATL1_11601,locus_tag:locus_tag
NATL1_11611,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_11611,locus_tag:locus_tag
NATL1_11621,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_11621,locus_tag:locus_tag
NATL1_11641,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_11641,locus_tag:locus_tag
NATL1_11651,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_11651,locus_tag:locus_tag
NATL1_11661,NATL1A_1_986893_1175206,thioredoxin domain-containing protein,NATL1_11661,locus_tag:locus_tag
NATL1_11671,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_11671,locus_tag:locus_tag
NATL1_11681,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_11681,locus_tag:locus_tag
NATL1_11701,NATL1A_1_986893_1175206,tryptophan-rich conserved hypothetical protein CHP02450,NATL1_11701,locus_tag:locus_tag
NATL1_11711,NATL1A_1_986893_1175206,Predicted protein family PM-6,NATL1_11711,locus_tag:locus_tag
NATL1_11721,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_11721,locus_tag:locus_tag
NATL1_11731,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_11731,locus_tag:locus_tag
NATL1_11741,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_11741,locus_tag:locus_tag
NATL1_11751,NATL1A_1_986893_1175206,"uncharacterized conserved membrane protein, Prochlorococcus-specific",NATL1_11751,locus_tag:locus_tag
NATL1_11761,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_11761,locus_tag:locus_tag
NATL1_11771,NATL1A_1_986893_1175206,putative lysine decarboxylase family protein,NATL1_11771,locus_tag:locus_tag
NATL1_11781,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_11781,locus_tag:locus_tag
NATL1_11791,NATL1A_1_986893_1175206,MAPEG family protein,NATL1_11791,locus_tag:locus_tag
NATL1_11811,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_11811,locus_tag:locus_tag
NATL1_11821,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_11821,locus_tag:locus_tag
NATL1_11831,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_11831,locus_tag:locus_tag
NATL1_11841,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_11841,locus_tag:locus_tag
NATL1_11851,NATL1A_1_986893_1175206,conserved hypothetical protein family PM-17,NATL1_11851,locus_tag:locus_tag
NATL1_11871,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_11871,locus_tag:locus_tag
NATL1_11881,NATL1A_1_986893_1175206,Predicted protein family PM-11,NATL1_11881,locus_tag:locus_tag
NATL1_11891,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_11891,locus_tag:locus_tag
NATL1_11901,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_11901,locus_tag:locus_tag
NATL1_11911,NATL1A_1_986893_1175206,putative restriction endonuclease,NATL1_11911,locus_tag:locus_tag
NATL1_11921,NATL1A_1_986893_1175206,putative SOS response associated peptidase,NATL1_11921,locus_tag:locus_tag
NATL1_11931,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_11931,locus_tag:locus_tag
NATL1_11941,NATL1A_1_986893_1175206,uncharacterized conserved membrane protein,NATL1_11941,locus_tag:locus_tag
NATL1_11951,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_11951,locus_tag:locus_tag
NATL1_11961,NATL1A_1_986893_1175206,conserved hypothetical protein (DUF3764),NATL1_11961,locus_tag:locus_tag
NATL1_11971,NATL1A_1_986893_1175206,uncharacterized conserved membrane protein,NATL1_11971,locus_tag:locus_tag
NATL1_11981,NATL1A_1_986893_1175206,AEC transporter family,NATL1_11981,locus_tag:locus_tag
NATL1_11991,NATL1A_1_986893_1175206,Predicted protein family PM-26,NATL1_11991,locus_tag:locus_tag
NATL1_12001,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_12001,locus_tag:locus_tag
NATL1_12021,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_12021,locus_tag:locus_tag
NATL1_12031,NATL1A_1_986893_1175206,Predicted protein family PM-11,NATL1_12031,locus_tag:locus_tag
NATL1_12041,NATL1A_1_986893_1175206,"conserved hypothetical protein, Prochlorococcus-specific",NATL1_12041,locus_tag:locus_tag
NATL1_12051,NATL1A_1_986893_1175206,Conserved hypothetical protein,NATL1_12051,locus_tag:locus_tag
NATL1_12061,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_12061,locus_tag:locus_tag
NATL1_12071,NATL1A_1_986893_1175206,uncharacterized conserved membrane protein,NATL1_12071,locus_tag:locus_tag
NATL1_12081,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_12081,locus_tag:locus_tag
NATL1_12091,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_12091,locus_tag:locus_tag
NATL1_12101,NATL1A_1_986893_1175206,possible Gram-negative pili assembly chaperone,NATL1_12101,locus_tag:locus_tag
NATL1_12111,NATL1A_1_986893_1175206,carotenoid isomerase protein family,NATL1_12111,locus_tag:locus_tag
NATL1_12121,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_12121,locus_tag:locus_tag
NATL1_12131,NATL1A_1_986893_1175206,conserved hypothetical protein,NATL1_12131,locus_tag:locus_tag
NATL1_12141,NATL1A_1_986893_1175206,NADH:ubiquinone oxidoreductase complex I intermediate-associated CIA30-like protein,NATL1_12141,locus_tag:locus_tag
NATL1_12151,NATL1A_1_986893_1175206,glycosyl hydrolase 57 family protein,NATL1_12151,locus_tag:locus_tag
